序號,機構名稱,郵遞區號,地址,電話
39,厚德中醫診所,100,臺北市中正區南昌路一段53號,2358-2378
40,怡安堂中醫診所,100,臺北市中正區金山南路一段125號、125之1號,02-23979719
41,極上中醫診所,100,臺北市中正區汀州路三段105號,023-650-279
42,慕義中醫診所,100,臺北市中正區忠孝東路1段176號4樓之2,02-236601111
43,沂禾中醫診所,100,臺北市中正區臨沂街6巷5號1樓,2395-8800
44,羅福中醫診所,100,臺北市中正區羅斯福路二段70號6樓之6,023-681-161
45,南陽中醫診所,100,臺北市中正區南陽街3號7樓之2,0907-278-069
46,溪垣中醫診所,100,臺北市中正區信義路二段153號(實際營業住址:1樓、2樓),02-23411118
47,大道中醫診所,100,臺北市中正區忠孝西路一段41號8樓之6,2388-5357
48,睿鳴堂中醫診所,100,臺北市中正區北平東路20之3號,023-919-396
49,松澤中醫診所,100,臺北市中正區新生南路1段54巷11號1樓,02-23947294
50,慧明中醫診所,100,臺北市中正區新生南路1段92號2樓,02-23938989
51,侑澄中醫診所,100,臺北市中正區信義路2段189號(1樓)、191號(1樓),02-23960123
52,建成中醫診所,100,臺北市中正區和平西路1段172號(1樓)、174號(1樓)、176號(1樓)、170號2樓之1、170號3樓之1、170號3樓之2,02-23035166
53,楓樂中醫診所,100,臺北市中正區南昌路1段124號3樓,02-23960030
54,青蒿中醫診所,100,臺北市中正區館前路2號5樓之1、5樓之2,02-23610003
55,晉暘中醫診所,100,臺北市中正區杭州南路1段14巷1號1樓,023-683-300
56,臺北市立聯合醫院,103,臺北市大同區鄭州路145號,025-523-234
57,陳欽銘中醫內科診所,103,臺北市大同區重慶北路三段２５巷２號,0225-940-683
58,信陽中醫診所,103,臺北市大同區蘭州街５９號,0225-942-417
59,陳潮宗中醫診所,103,臺北市大同區民權西路153號1樓及153號2樓,25935882、25922222
60,華源堂中醫診所,103,臺北市大同區民生西路３１８號,0225-557-585
61,廣順中醫診所,103,臺北市大同區延平北路三段82號及昌吉街214號,0225-968-873
62,保順中醫診所,103,臺北市大同區哈密街九十九號,02 25941456
63,一聖堂中醫診所,103,臺北市大同區民生西路一五四號,02 25566096
64,陳月琴中醫診所,103,臺北市大同區承德路三段181號,0225-868-507
65,全生中醫診所,103,臺北市大同區重慶北路二段一八四號,0225-531-397
66,御聖堂中醫診所,103,臺北市大同區延平北路2段190號1樓,02-25539670
67,松興堂中醫診所,103,臺北市大同區重慶北路二段35號,025-562-779
68,順天堂中醫診所,103,臺北市大同區昌吉街79號1樓,02-25911829
69,林志宏中醫診所,103,臺北市大同區延平北路二段14號,025-500-568
70,濟民中醫診所,103,臺北市大同區重慶北路二段106號,025-531-203
71,天一中醫診所,103,臺北市大同區重慶北路三段98號(實際營業地址:1樓及地下一層),025-925-151
72,泓斌中醫診所,103,臺北市大同區大龍街27號,025-490-083
73,明昇中醫診所,103,臺北市大同區赤峰街13號,025-503-912
74,人生中醫診所,103,臺北市大同區重慶北路2段88號1樓,25566634及0800568999
75,重慶堂中醫診所,103,臺北市大同區延平北路2段88之1號,025-554-575
76,正德中醫診所,103,臺北市大同區民權西路125號(實際營業地址：5樓),(02)25933658
77,翰鳴堂中醫診所,103,臺北市大同區重慶北路一段83巷6號,02-25598539
78,救鼻堂中醫診所,103,臺北市大同區庫倫街48之4號2樓,025-863-377
79,安世中醫診所,103,臺北市大同區重慶北路一段102號(實際營業地址:1樓),025-556-649
80,光點中醫診所,103,臺北市大同區重慶北路三段274之1號(實際開業樓層：1樓及夾層),02-25932555
81,杏菖中醫診所,103,臺北市大同區重慶北路二段42號,025-555-335
82,德和中醫診所,103,臺北市大同區迪化街一段22號(實際營業地址：1樓),025-581-398
83,原平中醫診所,103,臺北市大同區民生西路199號,02-25538550
84,清松堂中醫診所,103,臺北市大同區承德路一段17號5樓之1、5樓之2,02-25599559
85,佳安中醫診所,103,臺北市大同區哈密街87號,02-25912918
86,良元中醫診所,103,臺北市大同區長安西路51之1號(1樓),0225-553-399
87,郁品堂老中醫診所,103,臺北市大同區迪化街1段315號(1樓),0931-556-313
88,新悅中醫診所,103,臺北市大同區民生西路71號1樓,025-531-488
89,學而中醫診所,103,臺北市大同區延平北路3段18巷7號,02-25986016
90,京水堂中醫診所,103,臺北市大同區南京西路22號(3樓),0225-585-592
91,正和中醫診所,103,臺北市大同區重慶北路2段51號1樓,2559-9595
92,琥珀中醫診所,103,臺北市大同區長安西路289號1樓,0975-111-452
93,知田中醫診所,103,臺北市大同區民生西路78號2樓之1,02 2550 6216
94,雙連同仁中醫診所,103,臺北市大同區民生西路78號4樓,(02)2558-4688
95,信賴堂中醫診所,103,臺北市大同區南京西路222號(1樓、2樓),02-25501608
96,阡禾中醫診所,103,臺北市大同區承德路3段169號1樓,02-25594410
97,控八控控中醫診所,103,臺北市大同區承德路3段148之1號(1樓),02-25921130
98,生元德中醫診所,103,臺北市大同區南京西路185巷14號1樓,025-552-970
99,晴光中醫診所,104,臺北市中山區雙城街4巷2號1樓,(02)2597-6377
100,和心中醫診所,104,臺北市中山區農安街43之2號(1樓),(02)2599-1230
101,祐瑞中醫診所,104,臺北市中山區松江路69巷11號1樓,0287-120-669
102,漢補世家中醫診所,104,臺北市中山區民權東路3段80號(1樓、2樓),(02)2357-9111
103,澄玥中醫診所,104,臺北市中山區松江路100巷1號1樓,(02)2100-1206
104,科學中醫診所,104,臺北市中山區民權東路2段86號(1樓),(02)2562-6568
105,劉氏松鶴中醫診所,104,臺北市中山區民權西路20號12樓之5,02-25711795
106,太初中醫診所,104,臺北市中山區復興北路92號6樓之1、6樓之2,02-27775800
107,八通關中醫診所,104,臺北市中山區南京東路2段21巷13號1樓,2100-1060
108,楊基中醫診所,104,臺北市中山區天祥路62號1樓,
109,日禾中醫診所,104,臺北市中山區復興北路186號1樓,02-25013485
110,潤中醫診所,104,臺北市中山區遼寧街107之3號1樓,02-27112700
111,吉林中醫診所,104,臺北市中山區德惠街167巷2號1樓,02-25986995
112,斯林中醫診所,104,臺北市中山區民生東路2段95號(1樓),025-819-066
113,帖人中醫診所,104,臺北市中山區民生東路2段106號2樓,02-25211062
114,穗安中醫診所,104,臺北市中山區長安東路2段50之1號(1樓),02-25623167
115,聖璽中醫診所,104,臺北市中山區農安街26號2樓之1、2樓之2,02-25994386
116,京元中醫診所,104,臺北市中山區松江路378號1樓、380號2樓,02-25913920
117,長榮中醫診所,104,臺北市中山區吉林路245號1、2樓,0935-002-275
118,康銓中醫診所,104,臺北市中山區長春路380號3樓,02-28958788
119,大直錦禾中醫診所,104,臺北市中山區北安路470號(1樓、2樓),02-85091339
120,中漢良中醫診所,104,臺北市中山區長安東路2段202號(1樓),0978-916-150
121,聖陽堂中醫診所,104,臺北市中山區復興北路514巷63號1樓,025-175-059
122,佳飛雅中醫診所,104,臺北市中山區中山北路2段39巷18號(1、2樓),0225-682-578
123,吉玥中醫診所,104,臺北市中山區龍江路272號(1樓),02-25168093
124,林胤谷中醫診所,104,臺北市中山區遼寧街112號2樓,02-27190060
125,翰醫堂中山中醫診所,104,臺北市中山區中山北路2段160之1號 (實際營業:1樓、2樓),025-955-395
126,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,104,臺北市中山區中山北路二段９２號,0225-433-535
127,信德中醫診所,104,臺北市中山區遼寧街３５號,0227-814-586
128,德全中醫診所,104,臺北市中山區錦州街１７１號,02 25719909
129,高國良中醫診所,104,臺北市中山區民權西路７０巷４３弄１號,0225-433-325
130,元生中醫診所,104,臺北市中山區龍江路179巷40號,0225-024-013
131,立生中醫診所,104,臺北市中山區長安東路二段４９號３樓,025-211-998
132,朝暉中醫診所,104,臺北市中山區龍江路二八一巷一號二樓,0227-315-436
133,福田中醫診所,104,臺北市中山區復興北路３５０號2樓之１,0225-173-498
134,林源泉中醫診所,104,臺北市中山區農安街２３５號,0225-163-046
135,漢明中醫診所,104,臺北市中山區錦州街３３６號,0225-037-853
136,鐳力中醫診所,104,臺北市中山區民權東路一段63號5樓,0225-986-900
137,慎德堂中醫診所,104,臺北市中山區復興北路70號4樓之1,027-409-212
138,龍心堂中醫診所,104,臺北市中山區民權東路三段53號,02-2517-3169
139,常生中醫診所,104,臺北市中山區長安東路二段47號1、2樓,025-212-098
140,元氣堂中醫診所,104,臺北市中山區吉林路223號,025-719-337
141,有聲中醫診所,104,臺北市中山區中原街50號,02-25603773
142,駿琳大直中醫診所,104,臺北市中山區北安路598之1號、608巷2弄9號2樓,085-091-995
143,仁心堂中醫診所,104,臺北市中山區長春路326號(1樓),025-053-782
144,文化中醫診所,104,臺北市中山區撫順街37號,025-871-855
145,新生中醫診所,104,臺北市中山區興安街91號,025-178-068
146,漢坤中醫診所,104,臺北市中山區北安路458巷41弄40號,025-335-766
147,景欣中醫診所,104,臺北市中山區南京東路二段95號2樓,025-683-568
148,禾儒中醫診所,104,臺北市中山區松江路268號5樓,(02)2567-1380
149,緻美堂中醫診所,104,臺北市中山區復興北路356號4樓,025-028-633
150,溫崇凱中醫診所,104,臺北市中山區南京東路2段132號6樓,025-096-633
151,延安中醫診所,104,臺北市中山區長安西路18號,025-118-517
152,鼎昌中醫診所,104,臺北市中山區南京東路3段200號3樓之2,02-27311069
153,品君中醫診所,104,臺北市中山區松江路330巷15號,025-312-772
154,傳愛經典中醫診所,104,臺北市中山區龍江路29號(實際營業地址在1樓),02-27723883
155,澄觀中醫診所,104,臺北市中山區吉林路23號1.2樓,025-235-956
156,居仁堂中醫診所,104,臺北市中山區松江路124巷11號,2523-3022
157,杜李威中醫診所,104,臺北市中山區松江路132巷9號,02-25813369
158,詠生中醫診所,104,臺北市中山區樂群二路196號,085-021-050
159,益曼中醫診所,104,臺北市中山區一江街31之1號,025-363-322
160,東仁中醫診所,104,臺北市中山區錦州街275號(實際營業地址:1樓及地下一層),(02)25033580
161,漢研中醫診所,104,臺北市中山區興安街63號2樓之10,025-172-300
162,林佳瑩中醫診所,104,臺北市中山區南京西路1之1號3樓,02-25112227
163,祺祥中醫診所,104,臺北市中山區松江路20-1號1樓,025-682-902
164,得原中醫診所,104,臺北市中山區錦州街259號,2502-6561
165,璞心中醫診所,104,臺北市中山區龍江路297號,2516-2212
166,台灣九芝堂中醫診所,104,臺北市中山區吉林路22巷7號,02-25319223
167,大直北安中醫診所,104,臺北市中山區北安路575號1樓,02-25329533
168,學德堂中醫診所,104,臺北市中山區松江路97巷2之1號,02-25171171
169,雲門中醫診所,104,臺北市中山區松江路170巷12號,02-25410023
170,林國榮中醫診所,104,臺北市中山區民生東路二段112號,0225-626-033
171,宏品中醫診所,104,臺北市中山區中山北路1段64號1樓、66號2樓,0225-311-942
172,昌盛堂中醫診所,104,臺北市中山區松江路275之1號2樓、277號2樓、277之1號2樓,(02)2518-3936
173,祥瑞堂中醫診所,104,臺北市中山區天祥路24號,2521-9850
174,興安養生堂中醫診所,104,臺北市中山區興安街 51之6號,025-183-672
175,力慈科學中醫診所,104,臺北市中山區長春路105號,02-25185775
176,新昇中醫診所,104,臺北市中山區松江路123巷6之2號(實際使用樓層1、2樓),2509-9055
177,正元中醫診所,104,臺北市中山區林森北路482號、484號,0225-310-589
178,京華中醫診所,104,臺北市中山區松江路95之1號,2508-0936
179,南京京都堂中醫診所,104,臺北市中山區南京東路一段100號、100號2樓,0225-217-581
180,馥林中醫診所,104,臺北市中山區中山北路一段82號6樓,0225-219-238
181,芸安堂中醫診所,104,臺北市中山區民權東路二段95號,
182,雙連中醫診所,104,臺北市中山區民生西路6號9樓,025-115-018
183,濱江中醫診所,104,臺北市中山區五常街53巷30之2號,025-158-919
184,醫貫東西中醫診所,104,臺北市中山區敬業一路189號（1樓）,0933-868-894
185,聆心中醫診所,104,臺北市中山區興安街75號(1樓),(02)2517-9051
186,國興中醫診所,104,臺北市中山區長安東路2段230號6樓之1,02-23632057
187,勝耀中醫診所,104,臺北市中山區北安路608巷4弄21號1樓,02-85095237
188,醫誠堂中醫診所,104,臺北市中山區龍江路185之1號,(02)2517-9672
189,麗風堂中醫診所,104,臺北市中山區中山北路2段12號2樓,025-113-660
190,長庚醫療財團法人台北長庚紀念醫院,105,臺北市松山區敦化北路199號(暫未開放)、197號(暫未開放)、臺北市松山區敦化北路199巷6號、 臺北市松山區民生東路三段130巷9號2、3、B1、B2樓、臺北市松山區南京東路3段337號5、6、9、10樓。,0227-135-211
191,瑞宏中醫診所,105,臺北市松山區八德路四段６７３巷１０號,0227-676-663
192,振誠中醫診所,105,臺北市松山區撫遠街３６８號,0227-625-368
193,國晉中醫診所,105,臺北市松山區光復南路６巷４６號,0225-781-858
194,理想中醫診所,105,臺北市松山區南京東路五段46號2樓,0227-688-080
195,延吉中醫診所,105,臺北市松山區延吉街11號5樓之5,025-780-767
196,維哲中醫診所,105,臺北市松山區南京東路四段102號4樓,0225-770-285
197,永昌漢方中醫診所,105,臺北市松山區南京東路5段123巷2弄25號,02-37652549
198,見安中醫診所,105,臺北市松山區基隆路一段３２號１、２樓,027-618-102
199,仁和堂中醫診所,105,臺北市松山區八德路四段２０１號１樓,025-288-868
200,仲佑中醫診所,105,臺北市松山區八德路三段２12號１樓,025-706-899
201,育晟中醫診所,105,臺北市松山區延吉街46巷4號１樓,025-786-337
202,和豐中醫診所,105,臺北市松山區南京東路五段251巷24弄19號1樓,027-423-905
203,德昌中醫診所,105,臺北市松山區延吉街38號,2577-2818
204,楠桐中醫診所,105,臺北市松山區八德路四段94號,027-645-115
205,益茂中醫診所,105,臺北市松山區八德路三段12巷52弄10號,025-474-767
206,弘祐中醫診所,105,臺北市松山區八德路三段12巷4弄15號,2570-3969
207,正一中醫診所,105,臺北市松山區延吉街18號1樓,025-783-391
208,宜陞中醫診所,105,臺北市松山區復興北路333號4樓之3、之4,025-451-293
209,聖唐中醫診所,105,臺北市松山區延壽街48號,025-283-226
210,新富錦中醫診所,105,臺北市松山區民生東路5段203號,027-471-173
211,博康中醫診所,105,臺北市松山區南京東路五段280號,2762-9895
212,皇脈中醫診所,105,臺北市松山區八德路四段245巷29號,027-670-258
213,東青中醫診所,105,臺北市松山區民生東路五段245號、245之1號,087-870-781
214,青花瓷養生中醫診所,105,臺北市松山區南京東路5段169號(2樓),037-652-278
215,慈和中醫診所,105,臺北市松山區八德路四段245巷32弄65號,02-27472788
216,漢浤堂健康中醫診所,105,臺北市松山區民生東路四段128號,025-185-775
217,茶米中醫診所,105,臺北市松山區南京東路五段225號3樓,027-480-593
218,民昇中醫診所,105,臺北市松山區民生東路五段87號,02-37656099
219,伍德中醫診所,105,臺北市松山區健康路231號,
220,欣悅中醫診所,105,臺北市松山區南京東路4段193號1樓,02-87707080
221,鳳凰中醫診所,105,臺北市松山區南京東路三段303巷6弄9號1樓,
222,杏莆堂中醫診所,105,臺北市松山區延壽街392號1樓,
223,華泰中醫診所,105,臺北市松山區新東街66巷18號1樓,02-27651125
224,春日和中醫診所,105,臺北市松山區復興北路81巷35號1樓,027-790-189
225,爾雅中醫診所,105,臺北市松山區慶城街24號5樓,
226,民生漢唐中醫診所,105,臺北市松山區民生東路5段138巷3號2樓之5,02-27475629
227,欣百漢中醫診所,105,臺北市松山區南京東路5段80號1、2、3樓,027-631-523
228,民生瀚威中醫診所,105,臺北市松山區新中街25號1樓,027-568-266
229,彥明中醫診所,105,臺北市松山區南京東路5段250巷2弄1之1號1樓、1之2號(1樓),027-495-959
230,頤鳴堂中醫診所,105,臺北市松山區長春路446號(1樓),02-27199339
231,渼生堂中醫診所,105,臺北市松山區八德路3段138號(1、2樓),02-25794195
232,君綺中醫診所,105,臺北市松山區敦化南路1段25號3樓,02-25795898
233,好康中醫診所,105,臺北市松山區南京東路5段266號1樓,(02)87877120
234,李瑞玉中醫診所,106,臺北市大安區金山南路2段222號2樓,(02)3393-0897
235,易明中醫診所,106,臺北市大安區辛亥路2段39號（1樓）,023-696-926
236,涂育嘉中醫診所,106,臺北市大安區基隆路2段180之1號(1樓),02-2732-9809
237,朗元中醫診所,106,臺北市大安區杭州南路2段105號4樓,02-23918288
238,翰醫堂復興中醫診所,106,臺北市大安區復興南路1段144號(1、2、3樓),027-115-919
239,日知堂中醫診所,106,臺北市大安區信義路4段138號2樓,02-2701-9898
240,百合堂中醫診所,106,臺北市大安區大安路2段86號1樓、86之1號1樓,027-090-119
241,樂活中醫診所,106,臺北市大安區延吉街153之2號4樓,027-400-007
242,大安中醫診所,106,臺北市大安區大安路1段65號3樓、65號4樓,
243,覺世中醫診所,106,臺北市大安區信義路2段226號7樓,033-221-088
244,和楗中醫診所,106,臺北市大安區信義路2段18號(1樓),023-955-055
245,德霖中醫診所,106,臺北市大安區信義路4段168號1樓,(02)2700-1886
246,瑩中醫診所,106,臺北市大安區忠孝東路4段177號4樓,02-27786601
247,時英中醫診所,106,臺北市大安區辛亥路1段89號1樓,02-23683366
248,忠孝祥寧中醫診所,106,臺北市大安區忠孝東路4段15號3樓之1,02-27316869
249,同心堂中醫診所,106,臺北市大安區通化街85號1樓、85號2樓,02-27365029
250,秀庭中醫診所,106,臺北市大安區光復南路280巷23號5樓,2741-7888
251,璞真中醫診所,106,臺北市大安區忠孝東路四段311號2樓之4,027-751-885
252,雅丰唯心中醫診所,106,臺北市大安區忠孝東路四段235號6樓,02-87735308
253,吉升堂中醫診所,106,臺北市大安區泰順街44巷13號,023-625-430
254,愛群中醫診所,106,臺北市大安區信義路三段178號6樓,055-998-333
255,田安然中醫診所,106,臺北市大安區信義路四段137號4樓,027-556-622
256,嵐亭中醫診所,106,臺北市大安區忠孝東路3段207之1號,087-731-809
257,汾陽中醫診所,106,臺北市大安區忠孝東路4段146巷1號7樓,023-256-886
258,慈諴中醫診所,106,臺北市大安區四維路50號,027-076-207
259,陳運瑩中醫診所,106,臺北市大安區安和路2段217巷1號(1樓),027-039-415
260,奇璞光經方中醫診所,106,臺北市大安區大安路1段220巷11號,027-002-707
261,大安悅兒親子中醫診所,106,臺北市大安區光復南路432號,027-035-583
262,張若偉中醫診所,106,臺北市大安區忠孝東路三段305號10樓之3,027-812-718
263,田逸堂中醫診所,106,臺北市大安區新生南路3段23號2樓,023-633-988
264,陳光華中醫診所,106,臺北市大安區通化街166之1號,027-326-560
265,醫心堂中醫診所,106,臺北市大安區信義路4段267號2樓,027-840-007
266,心齋中醫診所,106,臺北市大安區泰順街60巷23號1樓,023-650-302
267,徐國峰中醫診所,106,臺北市大安區建國南路1段160號10樓之1,087-725-280
268,樂業中醫診所,106,臺北市大安區樂業街59號,02-87322199
269,御守堂中醫診所,106,臺北市大安區和平東路3段113號,027-323-677
270,和圓中醫診所,106,臺北市大安區通化街38巷22號,02-27066558
271,天一堂中醫診所,106,臺北市大安區忠孝東路4段153號4樓,027-113-579
272,芊月堂中醫診所,106,臺北市大安區復興南路1段115號2樓,02-27528552
273,璽悅中醫診所,106,臺北市大安區敦化南路1段184號5樓,2721-2880
274,鄭振鴻中醫診所,106,臺北市大安區羅斯福路2段49號4樓,02-33222130
275,禾頤中醫診所,106,臺北市大安區忠孝東路4段231號11樓之1,087-717-176
276,雲品中醫診所,106,臺北市大安區忠孝東路4段216巷19弄4號,027-117-931
277,廣軒中醫診所,106,臺北市大安區光復南路308巷29號2樓,027-417-792
278,張惠琴中醫診所,106,臺北市大安區忠孝東路4段60號2樓之2、2樓之3,02-27752555
279,翰德國際中醫診所,106,臺北市大安區永康街2巷2號2樓,02-23967366
280,明悅中醫診所,106,臺北市大安區忠孝東路4段210之1號9樓,027-713-370
281,佑昌中醫診所,106,臺北市大安區羅斯福路3段29號2樓、2樓之1,02-23625866
282,上璽中醫診所,106,臺北市大安區信義路4段1號7樓之1,027-013-103
283,元天中醫診所,106,臺北市大安區安和路1段112巷13號,027-090-013
284,鄧雲立中醫診所,106,臺北市大安區信義路4段235號3樓,02-27015682
285,古亭京都堂中醫診所,106,臺北市大安區羅斯福路2段115號(實際營業地址：1樓、2樓),02-23652700
286,康禾中醫診所,106,臺北市大安區羅斯福路3段275號2樓、2樓之1,02-23630363
287,京都堂中醫診所,106,臺北市大安區忠孝東路4段205巷25號1樓、25號2樓,2772-8186
288,家中醫診所,106,臺北市大安區雲和街38之1號2樓,023-622-066
289,樂陽中醫診所,106,臺北市大安區和平東路3段304號,02-23773456
290,葉姿麟中醫診所,106,臺北市大安區瑞安街23巷14號,02-2701-9966
291,全相中醫診所,106,臺北市大安區安和路1段112巷19號,027-553-586
292,鼎妍中醫診所,106,臺北市大安區光復南路318號、318號2樓、308巷19號,02-27411200
293,愛群信安中醫診所,106,臺北市大安區信義路3段170號2樓、170號2樓之1、172號2樓、172號2樓之1,02-55998330
294,忠孝昌盛堂中醫診所,106,臺北市大安區忠孝東路4段205巷7弄1號3樓,02-27785836
295,雲鼎中醫診所,106,臺北市大安區光復南路304號、306號,02-27513377
296,宜蘊中醫診所,106,臺北市大安區信義路3段149號5樓之1,027-065-277
297,勝安中醫診所,106,臺北市大安區仁愛路4段435號6樓,(02)27755832
298,詠恩中醫診所,106,臺北市大安區和平東路3段236號1樓,027-337-285
299,名漾中醫診所,106,臺北市大安區忠孝東路4段341號7樓之1,02-27751557
300,昱安中醫診所,106,臺北市大安區新生南路2段54巷8號,
301,昇陽一品中醫診所,106,臺北市大安區敦化南路1段236巷9號1樓,087-728-286
302,保惠中醫診所,106,臺北市大安區嘉興街363巷18弄1號,087-320-566
303,彭燕婷中醫診所,106,臺北市大安區和平東路1段171號3樓之2、171號3樓之3,02-23971958
304,通化祥寧中醫診所,106,臺北市大安區通化街26之5號1樓、26之5號2樓,02-2700-6777
305,國健中醫診所,106,臺北市大安區和平東路1段280號2樓,0953-903-806
306,溫州泰昌堂中醫診所,106,臺北市大安區溫州街86號,023-638-383
307,樸秀中醫診所,106,臺北市大安區復興南路2段35號2樓,027-555-650
308,師大昌盛堂中醫診所,106,臺北市大安區師大路59巷7號1樓,023-632-666
309,紹光中醫診所,106,臺北市大安區文昌街214號(1樓、2樓)、210巷1號1樓,02-2706-8899
310,杏霖中醫診所,106,臺北市大安區和平東路二段101號,027-001-598
311,大安漢補世家中醫診所,106,臺北市大安區復興南路1段142號(1、2樓),(02)2777-2766
312,名漾玉璽中醫診所,106,臺北市大安區忠孝東路4段329號3樓、3樓之1,02-27751665
313,芙曦中醫診所,106,臺北市大安區新生南路1段165巷16號(1樓),2755-3696
314,雲濤中醫診所,106,臺北市大安區建國南路1段304巷33號1樓,0922-911458
315,金龍堂中醫診所,106,臺北市大安區泰順街１７號,0223-636-868
316,深浦中醫診所,106,臺北市大安區新生南路1段111號1樓(不含夾層),0227-719-760
317,鴻安中醫診所,106,臺北市大安區樂業街78號,0227-321-191
318,古道堂中醫診所,106,臺北市大安區青田街６巷８號－５二樓,0223-926-739
319,國仁中醫診所,106,臺北市大安區通化街５７巷２９號,0227-035-703
320,粗淡中醫診所,106,臺北市大安區信義路二段８０號,0223-919-307
321,醫道堂黃中醫診所,106,臺北市大安區延吉街２３３－３號２Ｆ,0227-016-216
322,潘淋華中醫診所,106,臺北市大安區羅斯福路三段７５號３樓,0223-625-333
323,呂文智中醫診所,106,臺北市大安區和平東路一段二五八號二樓,0223-631-598
324,吉辰中醫診所,106,臺北市大安區復興南路二段３２１號１樓,0227-387-666
325,育生中醫診所,106,臺北市大安區羅斯福路三段261號3樓、4樓,0223-670-436
326,聶美華中醫診所,106,臺北市大安區忠孝東路3段246號,027-118-333
327,當代漢醫苑中醫診所,106,臺北市大安區大安路一段七三號四樓,0227-718-936
328,麗華中醫診所,106,臺北市大安區忠孝東路四段４８號三樓,027-785-258
329,李穎哲中醫診所,106,臺北市大安區羅斯福路三段二九七之二號二樓,023-661-235
330,宏秀堂中醫診所,106,臺北市大安區忠孝東路3段217巷2弄16號1樓,027-710-877
331,維康中醫診所,106,臺北市大安區四維路一七0巷二十九號,027-049-562
332,長春中醫診所,106,臺北市大安區信義路三段一九0之二號一樓,027-555-977
333,天慈中醫診所,106,臺北市大安區師大路一O二巷三號一樓,023-638-226
334,杏福中醫診所,106,臺北市大安區復興南路二段一三一號,027-551-587
335,宜仁堂中醫診所,106,臺北市大安區仁愛路四段三OO巷九弄二號,027-080-832
336,佶安中醫診所,106,臺北市大安區信義路3段172號3樓,027-075-199
337,育群中醫診所,106,臺北市大安區忠孝東路四段216巷32弄8號2樓,027-218-171
338,保源中醫診所,106,臺北市大安區通化街十九巷七號,027-089-433
339,和恩堂中醫診所,106,臺北市大安區和平東路三段六十三號十樓之三,087-801-529
340,瑞康中醫診所,106,臺北市大安區瑞安街208巷24弄12號,027-080-053
341,百安堂中醫診所,106,臺北市大安區信義路三段一六二號之五一樓,027-021-991
342,介良中醫診所,106,臺北市大安區忠孝東路三段一五四號2樓,027-311-252
343,萬安中醫診所,106,臺北市大安區光復南路308巷25號1樓,027-783-339
