序號,機構名稱,郵遞區號,地址,電話
36,麗安耳鼻喉科診所,104,臺北市中山區龍江路289號,025-068-080
37,詹益偉耳鼻喉科診所,104,臺北市中山區北安路611號(1樓),2533-4711
38,中山民權王耳鼻喉科診所,104,臺北市中山區中山北路二段166號之2,025-948-759
39,綺麗嘉美型診所,104,臺北市中山區松江路338號(實際營業樓層:2、3樓),025-210-010
40,長春耳鼻喉科診所,104,臺北市中山區民生東路二段110號,025-235-575
41,民生承安診所,104,臺北市中山區民生東路3段90號1樓、2樓,02-25032633
42,台灣基督長老教會馬偕醫療財團法人馬偕兒童醫院,104,臺北市中山區中山北路2段92號,02-25433535
43,全煜耳鼻喉科診所,105,臺北市松山區復興北路73號2樓,087-729-068
44,駿昂耳鼻喉科診所,105,臺北市松山區八德路2段395號1樓及397號1樓,087-728-086
45,澄東耳鼻喉科診所,105,臺北市松山區三民路37號,027-420-552
46,延壽耳鼻喉科診所,105,臺北市松山區延壽街113號,087-878-431
47,弘光耳鼻喉科診所,105,臺北市松山區民生東路四段117號,02-27181177
48,邱楠超診所,105,臺北市松山區延吉街20號1樓,2570-2296
49,閎新耳鼻喉科皮膚科聯合診所,105,臺北市松山區八德路三段20之2號,025-779-898
50,民生翁耳鼻喉科診所,105,臺北市松山區民生東路五段78號1樓,0227-625-922
51,康瑞耳鼻喉科診所,105,臺北市松山區八德路三段154號1樓,0225-790-045
52,吳耳鼻喉科診所,105,臺北市松山區三民路１１３巷１－１號,0227-679-897
53,陳大昕耳鼻喉科診所,105,臺北市松山區八德路四段１００號,0227-676-349
54,王俊彰耳鼻喉科診所,105,臺北市松山區民生東路五段１７號,0227-665-698
55,泰安親親家庭診所,105,臺北市松山區光復北路97號(1樓),02-27605036
56,榮恩耳鼻喉科小兒科聯合診所,105,臺北市松山區南京東路五段２５８號,02 27688749
57,博仁綜合醫院,105,臺北市松山區光復北路66號、68號地下一層、68號、68號2至7樓、68號2樓之1至7樓之1、68號2樓之2至7樓之2,0225-786-677
58,基督復臨安息日會醫療財團法人臺安醫院,105,"臺北市松山區八德路二段424,426號",0227-718-151
59,長庚醫療財團法人台北長庚紀念醫院,105,"臺北市松山區敦化北路199號(暫未開放)、197號(暫未開放)、臺北市松山區敦化北路199巷6號、 臺北市松山區民生東路三段130巷9號2、3?,0227135211""",長庚醫療財團法人台北長庚紀念醫院
60,三軍總醫院松山分院附設民眾診療服務處,105,臺北市松山區健康路１３１號,0227-462-151
61,趙耳鼻喉科診所,105,臺北市松山區八德路四段６４９號一樓,0227-568-572
62,維納斯時尚診所,106,臺北市大安區金山南路2段3號3樓、9樓,02-23212278
63,A ONE 高階鼻美型診所,106,臺北市大安區羅斯福路3段309號3樓之2,02-23660321
64,大師美學診所,106,臺北市大安區復興南路1段204號3樓之1、3樓之2,087-713-377
65,樂益耳鼻喉科診所,106,臺北市大安區復興南路2段161號1樓,02-27096199
66,仁愛耳鼻喉科診所,106,臺北市大安區光復南路308巷55號(1、2層),(02)2721-4882
67,瑞安承芯耳鼻喉科診所,106,臺北市大安區瑞安街208巷15號1樓,027-063-723
68,國立臺灣大學醫學院附設醫院癌醫中心分院,106,臺北市大安區基隆路 3段155巷57號,02-23220322
69,中山醫療社團法人中山醫院,106,臺北市大安區仁愛路四段112巷11號、12號、13弄6、8號1樓,02-27081166
70,國泰醫療財團法人國泰綜合醫院,106,臺北市大安區仁愛路四段266巷6號，280號,0227-082-121
71,中心診所醫療財團法人中心綜合醫院,106,臺北市大安區忠孝東路四段７７號,0227-510-221
72,宏恩醫療財團法人宏恩綜合醫院,106,臺北市大安區仁愛路四段71巷1號、仁 愛路四段61號、仁愛路四段91巷16號,0227-713-161
73,劉耳鼻喉科診所,106,臺北市大安區復興南路2段151巷27號、27之1號,027-546-060
74,大安黃耳鼻喉科診所,106,臺北市大安區和平東路3段234號,0227-327-331
75,新鑫耳鼻喉科診所,106,臺北市大安區師大路１０５巷１３號１樓,0223-621-201
76,鄭耳鼻喉科診所,106,臺北市大安區信義路四段３４１號,0227-036-670
77,施崇仁耳鼻喉科診所,106,臺北市大安區和平東路二段３１１巷13號１Ｆ,0227-091-592
78,頂好林耳鼻喉科診所,106,臺北市大安區敦化南路一段１６０巷５０號,0227-783-142
79,陳建銓耳鼻喉科診所,106,臺北市大安區樂利路９３號１Ｆ,0227-365-811
80,李翔耳鼻喉科診所,106,臺北市大安區和平東路2段18之8號2Ｆ,0223-697-877
81,景德耳鼻喉科診所,106,臺北市大安區和平東路二段１９１號,0227-091-363
82,黃清浩耳鼻喉科診所,106,臺北市大安區光復南路430號,0227-085-413
83,蘇仁和耳鼻喉科診所,106,臺北市大安區安和路一段十一號四樓之一,027-410-843
84,張國麟耳鼻喉科診所,106,臺北市大安區和平東路三段一四七號一樓,027-338-386
85,大安耳鼻喉科診所,106,臺北市大安區復興南路二段163號,02-27005855
86,簡萬居耳鼻喉科診所,106,臺北市大安區辛亥路一段２８號,0223-680-279
87,陳柏豪耳鼻喉科診所,106,臺北市大安區和平東路一段１０號,0223-625-458
88,萬通耳鼻喉科診所,106,臺北市大安區延吉街６４－２號１樓,0227-518-909
89,安吉耳鼻喉科診所,106,臺北市大安區和平東路三段226號,027-385-008
90,夏爾診所,106,臺北市大安區信義路4段265巷52號、54號,02-2325-5508
91,佳立得耳鼻喉科診所,106,臺北市大安區新生南路1段165巷1號,027-847-399
92,尚行美耳鼻喉專科診所,106,臺北市大安區光復南路288號3樓之1、4樓之3,027-115-859
93,長泰耳鼻喉科診所,108,臺北市萬華區萬大路270號,02 23076869
94,光耳鼻喉科診所,108,臺北市萬華區青年路90號,023-077-565
95,名家耳鼻喉科診所,108,臺北市萬華區西藏路107-2號(1樓),0223-036-513
96,國立臺灣大學醫學院附設醫院北護分院,108,"臺北市萬華區康定路３７號、臺北市萬華區內江街87號、臺北市萬華區內江街87號、臺北市萬華區內江街89號 (文教大樓1樓及供應樓1至2?,0223717101""",國立臺灣大學醫學院附設醫院北護分院
97,西園醫療社團法人西園醫院,108,臺北市萬華區西園路二段266、268、270、272、276號、185、187、189號,02-23329888
98,財團法人台灣省私立台北仁濟院附設仁濟醫院,108,臺北市萬華區廣州街２００，２４３號,0223-021-131
99,賴耳鼻喉科診所,108,臺北市萬華區西園路二段１９４－１號,0223-049-026
100,樺昌耳鼻喉科診所,108,臺北市萬華區中華路二段５２４號,0223-091-791
101,盧漢隆耳鼻喉科診所,108,臺北市萬華區環河南路二段１９７號,0223-361-363
102,萬華蔡耳鼻喉科診所,108,臺北市萬華區昆明街３１２之１號,0223-063-897
103,周耳鼻喉科診所,108,臺北市萬華區西昌街173號(1樓),0223-367-675
104,維恩耳鼻喉科診所,108,臺北市萬華區萬大路446號,023-056-936
105,君怡耳鼻喉科診所,108,臺北市萬華區貴陽街二段七十六號一樓,023-891-191
106,萬嘉耳鼻喉科診所,108,臺北市萬華區萬大路144號1樓,023-010-228
107,益銓診所,108,臺北市萬華區萬大路233號,2333-1323
108,信義耳鼻喉科診所,110,臺北市信義區莊敬路391巷4號,023-450-288
109,福德郭耳鼻喉科診所,110,臺北市信義區福德街62號,2759-1051
110,美麗境界診所,110,臺北市信義區忠孝東路五段159號2樓,027-470-100
111,嚴敏心耳鼻喉科診所,110,臺北市信義區信義路6段86號1樓,027-279-558
112,松德耳鼻喉科診所,110,臺北市信義區松德路58號1樓,02-27584958
113,承芯耳鼻喉科診所,110,臺北市信義區大道路121號1樓及113號1樓,
114,博恩妍診所,110,臺北市信義區忠孝東路5段410號18樓、18樓之1,2731-5770
115,臺北醫學大學附設醫院,110,臺北市信義區吳興街２５2號、250號,0227-372-181
116,朱耳鼻喉科診所,110,臺北市信義區忠孝東路5段452號1樓,02-27209172
117,劉彥煌耳鼻喉專科診所,110,臺北市信義區莊敬路４６２號１Ｆ,0227-229-173
118,春田耳鼻喉科診所,110,臺北市信義區光復南路５５５號１樓,0227-297-135
119,松山陳耳鼻喉科診所,110,臺北市信義區松山路４８３號－１、１Ｆ,0227-271-229
120,松仁耳鼻喉科診所,110,臺北市信義區松仁路231號,087-808-580
121,陽光耳鼻喉科診所,110,臺北市信義區松山路484之8號,027-279-529
122,永吉羅耳鼻喉科診所,110,臺北市信義區永吉路272號,02-27656079
123,橙光耳鼻喉科診所,111,臺北市士林區大南路284號1樓、286號1樓,02-28883222
124,士林欣然耳鼻喉科診所,111,臺北市士林區文林路450號(1樓),02-28386090
125,新光醫療財團法人新光吳火獅紀念醫院,111,臺北市士林區文昌路95號及士商路51號、51號2樓、51號3樓、51號4樓、51號5樓、51號6樓、51號7樓、53號、55號、57號、臺北市士林區基,0228-332-211
126,健原診所,111,臺北市士林區中正路６２７號,0228-116-409
127,柯耳鼻喉科診所,111,臺北市士林區大東路１４４號,0228-828-825
128,陳剛朗耳鼻喉科診所,111,臺北市士林區大北路６４號,0228-827-909
129,天母耳鼻喉科診所,111,臺北市士林區中山北路六段７４４號,0228-738-873
130,德泰耳鼻喉科診所,111,臺北市士林區通河街42之1號,028-851-570
131,粱耳鼻喉科診所,111,臺北市士林區社正路12之1號,0228-168-456
132,得安耳鼻喉科診所,111,臺北市士林區忠誠路二段3號,0228-382-032
133,陳彥銘耳鼻喉科診所,111,臺北市士林區士東路１２號之１壹樓,0228-381-770
134,洪楷義耳鼻喉科診所,111,臺北市士林區忠誠路二段８８號１樓,0228-731-386
135,慈田耳鼻喉科診所,111,臺北市士林區延平北路五段１８５號１樓,0228-123-595
136,葉耳鼻喉科診所,111,臺北市士林區延平北路五段218號,0228-167-277
137,和謙耳鼻喉科診所,111,臺北市士林區社中街362號1樓,028-165-678
138,榮清耳鼻喉科診所,111,臺北市士林區文林路483號(1、2樓),02-28316878
139,台北欣安耳鼻喉科診所,112,臺北市北投區石牌路一段152號,02-28210501
140,鄭宇廷耳鼻喉科診所,112,臺北市北投區中央北路一段94號,02-28916835
141,翰譽耳鼻喉科診所,112,臺北市北投區中央南路一段189號,028-959-986
142,慈恩耳鼻喉科診所,112,臺北市北投區中央南路一段十三號,028-978-787
143,昱德聯合診所,112,臺北市北投區光明路１０２號,0228-975-050
144,邱耳鼻喉科診所,112,臺北市北投區石牌路一段二十三號一、二樓,0228-279-222
145,林文正耳鼻喉科診所,112,臺北市北投區明德路92號1樓,02-28261083
146,大順耳鼻喉科診所,112,臺北市北投區中和街二三六號一樓,02-28964588
147,紀耳鼻喉科診所,112,臺北市北投區石牌路2段55號2樓.57號.57號2樓,028-214-485
148,洪耳鼻喉科診所,112,臺北市北投區中央南路一段43號,028-928-769
149,醫療財團法人辜公亮基金會和信治癌中心醫院,112,臺北市北投區立德路１２５號,02-28970011
150,振興醫療財團法人振興醫院,112,臺北市北投區振興街４５號,0228-264-400
151,臺北榮民總醫院,112,臺北市北投區石牌路二段201號、322號,0228-712-121
152,橙品耳鼻喉科診所,112,臺北市北投區自強街70號1樓,02-28200022
153,林登山耳鼻喉科診所,114,臺北市內湖區文德路96號,026-596-638
154,中國醫藥大學附設醫院臺北分院,114,臺北市內湖區內湖路二段360號、362號,02-27919696
155,加安耳鼻喉科診所,114,臺北市內湖區內湖路1段401號1樓,026-277-869
156,東湖謝耳鼻喉科診所,114,臺北市內湖區東湖路148號,026-332-605
157,成功耳鼻喉科診所,114,臺北市內湖區成功路3段162之1號1樓、164號1樓、164之1號1樓、166之1號1樓,0227-940-064
158,施耳鼻喉科診所,114,臺北市內湖區東湖路127號1樓,026-331-018
159,東湖張耳鼻喉科診所,114,臺北市內湖區康寧路三段１６９號,0226-331-864
160,思維診所,114,臺北市內湖區文德路25號,02-26574559
161,禾安耳鼻喉科診所,114,臺北市內湖區康寧路一段75號,087-918-066
162,國泰醫療財團法人內湖國泰診所,114,臺北市內湖區瑞光路337號(1、2、3、4樓),02-87972121
163,三軍總醫院附設民眾診療服務處,114,臺北市內湖區成功路二段325號；臺北市中正區汀州路3段40號,
164,西湖安康診所,114,臺北市內湖區內湖路一段２８５巷６５弄１８號１樓,0226-580-838
165,康寧醫療財團法人康寧醫院,114,臺北市內湖區成功路五段４２０巷２６號,026-345-500
166,文德耳鼻喉科診所,114,臺北市內湖區文德路32號,087-971-942
167,成安耳鼻喉科診所,114,臺北市內湖區成功路四段61巷10號,027-935-940
168,仁弘耳鼻喉科診所,114,臺北市內湖區內湖路1段737巷50弄33號1樓,02-26596360
169,杜耳鼻喉科診所,114,臺北市內湖區成功路四段222號,027-906-738
170,杏安診所,115,臺北市南港區同德路74號、76號,02-27892008
171,泓安耳鼻喉科診所,115,臺北市南港區興華路75號,027-831-083
172,翊群耳鼻喉科診所,115,臺北市南港區興東街29之1號,0226-512-156
173,友力耳鼻喉科診所,115,臺北市南港區中坡北路12號1樓,027-853-913
174,冠德耳鼻喉科診所,115,臺北市南港區研究院路一段１７號１樓,0226-519-569
175,中研耳鼻喉科診所,115,臺北市南港區研究院路二段3之9號1樓,02-27883861
176,中坡耳鼻喉科診所,115,臺北市南港區中坡南路29號,027-850-329
177,世誠耳鼻喉科診所,116,臺北市文山區忠順街一段107號1樓,023-343-618
178,林坤霖耳鼻喉科診所,116,臺北市文山區羅斯福路六段14號,086-633-288
179,德康耳鼻喉科診所,116,臺北市文山區羅斯福路六段260號,029-305-866
180,樂群耳鼻喉科家醫科診所,116,臺北市文山區木新路三段202號,022-340-158
181,大豐耳鼻喉科診所,116,臺北市文山區木新路三段220號,02-29371299
182,許至文耳鼻喉科診所,116,臺北市文山區指南路一段2號,086-614-918
183,平安耳鼻喉科診所,116,臺北市文山區木新路三段１０６號１樓,086-611-963
184,景升診所,116,臺北市文山區興隆路二段９３之１號(實際營業事實為1樓及地下1樓）、95巷1號2樓、95巷3號2樓,0229-356-632
185,陳建業診所,116,臺北市文山區景文街86號(1樓、2樓)、107號6樓,029-358-181
186,李聯合診所,116,臺北市文山區羅斯福路五段１７０巷１－３號２樓,0229-343-881
187,臺北市立萬芳醫院-委託臺北醫學大學辦理,116,臺北市文山區興隆路三段111號,0229-307-930
188,楊向榮耳鼻喉科診所,116,臺北市文山區羅斯福路五段２２３號,0229-314-554
