序號/編號,標案名稱,預算金額,標的分類,統計期_民國年月
41,轉向架環軸承油封等3項採購,預算金額不公開,財物類,11203
42,自動驗票閘門門片塗裝翻修工作,993930,勞務類,11203
43,文湖線370型電聯車傳動軸重置採購,44999988,財物類,11203
44,U5電路控制器採購,3780000,財物類,11203
45,文湖線木柵段道岔及橫渡線導軌組件銲補修復工作,4430135,勞務類,11203
46,空壓機空氣濾清器主濾心等3項採購,預算金額不公開,財物類,11203
47,板南線板橋站1、3出口包板重置工程,14792000,工程類,11203
48,圓形橡膠軸承採購,806400,財物類,11203
49,煞車卡鉗大修包採購,預算金額不公開,財物類,11203
50,FS600機油採購,預算金額不公開,財物類,11203
51,O型環等61項採購,預算金額不公開,財物類,11203
52,緊急彈簧採購,預算金額不公開,財物類,11203
53,電腦及周邊設備等11項採購,16915775,財物類,11203
54,鋼軌重置採購,31064832,財物類,11203
55,捷運隧道滲漏水修繕工作,6789929,勞務類,11203
56,紅外線熱影像儀等3項採購,627000,財物類,11203
57,氣體密度計等2項採購,預算金額不公開,財物類,11203
58,半自動電銲機採購,537000,財物類,11203
59,文湖、淡水線及交九行控大樓部分廠站空調設備重置工程,161013630,工程類,11203
60,繼電器插座等3項採購,預算金額不公開,財物類,11203
61,貓空纜車纜索非破壞檢測工作,354900,勞務類,11203
62,捷運場站「出口標示燈及避難方向指示燈」檢修更新工作,9481500,勞務類,11203
63,捷運系統營運階段環境監測工作,1475958,勞務類,11203
64,臺北小巨蛋指標備品暨輸出品採購,325347,財物類,11203
65,電流感應器採購,預算金額不公開,財物類,11203
66,南勢角站至大橋頭站水電系統設備保養維護工作,20335109,勞務類,11203
67,OTIS電扶梯用扶手帶張力滾輪等7項採購,預算金額不公開,財物類,11203
68,轉向架環形軸承密封等4項採購,預算金額不公開,財物類,11203
69,繼電器驅動板採購,預算金額不公開,財物類,11203
70,同步皮帶等4項採購,預算金額不公開,財物類,11203
71,入侵偵測感應電纜採購,預算金額不公開,財物類,11203
72,平台吊車管線過濾器等7項採購,預算金額不公開,財物類,11203
73,旋入件接頭等10項採購,預算金額不公開,財物類,11203
74,電子郵件系統服務授權採購,780000,財物類,11203
75,研磨機等2項採購,1402000,財物類,11203
76,局部放電測試器採購,499000,財物類,11203
77,音響設備等3項採購,1826000,財物類,11203
78,三向式電動堆高機等2項採購,4560000,財物類,11203
79,車載影音伺服器採購,預算金額不公開,財物類,11203
80,帳務系統維護工作,957600,勞務類,11203
81,列車儀表盤採購,995000,財物類,11203
82,木柵段動力變電站22kV開關盤重置工程,37026200,工程類,11203
83,示波器採購,473000,財物類,11203
84,電器用品採購,2240500,財物類,11203
85,信義安和站及忠義站收費系統擴充改善重置採購,3738062,財物類,11203
86,蘆洲站至三重國小站及迴龍站至台北橋站水電系統設備保養維護,19195533,勞務類,11203
87,貓空纜車場站廁所設施維護工作,2232888,勞務類,11203
88,貓空纜車系統場站化糞池抽肥工作,3106999,勞務類,11203
89,租用行動無線電話門號含群呼採購,59420340,財物類,11203
90,兒童新樂園監視系統採購,22633444,財物類,11203
91,文湖、淡水、南港及新蘆線部分車站永大電扶梯變頻器重置採購,21960000,財物類,11203
92,文湖線內湖段及板南線部分場站照明重置採購,167912600,財物類,11203
93,廣告燈箱採購,3800000,財物類,11203
94,環狀線三菱電(扶)梯設備維護工作,23896401,勞務類,11203
95,新莊、蘆洲線主變壓器大修及OLTC保養維護工作,22942000,勞務類,11203
96,中和新蘆線部分場站火警系統及北投、蘆洲、內湖等機廠部分自,69631052,工程類,11203
97,文湖、松山新店、中和新蘆、淡水信義線部分場站及地下街不斷,51473000,財物類,11203
98,齒輪箱扭力臂軸襯採購,2827000,財物類,11203
99,客服系統租賃服務案,14583000,勞務類,11203
100,文湖線電聯車清潔維護工作,25997575,勞務類,11203
