序號,機構名稱,郵遞區號,地址,電話
77,目樂驗光所,104,臺北市中山區北安路621巷44號,2533-2016
78,翊德驗光所,104,臺北市中山區長春路129之1號,2561-1918
79,玖發驗光所,104,臺北市中山區長春路384號(實際營業地址:一層),027-195-585
80,偉視驗光所,104,臺北市中山區長春路374號,02-87707158
81,中天民權驗光所,104,臺北市中山區民權東路三段61號,02-25065652
82,眼鏡市場台北南西驗光所,104,臺北市中山區南京西路2號(實際營業地址:1樓),0225-679-726
83,寶島龍江驗光所,104,臺北市中山區龍江路291號,(02)2515-6212
84,依薇視驗光所,104,臺北市中山區錦州街348號,(02)2500-0033
85,優適龍江驗光所,104,臺北市中山區龍江路385號,025-162-121
86,中天松江驗光所,104,臺北市中山區民權東路二段118號,2562-3882
87,寶島大直北安驗光所,104,臺北市中山區北安路592號,2532-1242
88,韋恩驗光所,104,臺北市中山區錦州街334號1樓,(02)2509-8685
89,明晴驗光所,104,臺北市中山區北安路618之3號1樓,02-25338958
90,寶島晴光驗光所,104,臺北市中山區農安街23號1樓,025-960-891
91,中天中崙驗光所,104,臺北市中山區八德路2段301號(1樓),027-784-686
92,安氏中山驗光所,104,臺北市中山區南京西路23巷3號(2樓),021-008-807
93,寶島長安東驗光所,104,臺北市中山區長安東路2段189之2號1樓,02-27772411
94,萌視得驗光所,104,臺北市中山區長春路223號(1樓),02-2501-9836
95,南西中山驗光所,104,臺北市中山區南京西路8號(實際營業樓層:地下層),0225-678-185
96,中天建國一驗光所,104,臺北市中山區建國北路1段60號(1樓),025-070-622
97,台灣睛姿美麗華驗光所,104,臺北市中山區敬業三路20號1樓(1120050櫃位),02-8502-2810
98,台灣睛姿南西驗光所,104,臺北市中山區南京西路15號4樓(櫃位:6112574),02-25683353
99,覺視驗光所,104,臺北市中山區民權東路3段14號(1樓),0920-124-349
100,新美眼鏡驗光所,104,臺北市中山區龍江路155巷4號(1樓),027-132-389
101,大山驗光所,104,臺北市中山區中山北路2段50巷3號2樓,02-25239397
102,寶島民權東驗光所,104,臺北市中山區民權東路2段45號1樓,066-176-561
103,2020EYEhaus大直忠泰驗光所,104,臺北市中山區樂群三路200號(1樓1F-05櫃),085-015-811
104,愛視優貿易有限公司大直驗光所,104,臺北市中山區北安路532號(1樓),086-981-071
105,大陸眼鏡大直驗光所,104,臺北市中山區北安路600號(1樓),025-326-738
106,行展驗光所,104,臺北市中山區龍江路4號(1樓),02-23709556
107,寶島南京東驗光所,104,臺北市中山區南京東路1段8號1樓,02-25113883
108,光點民權東路驗光所,104,臺北市中山區民權東路2段31號1樓,02-25853333
109,得恩堂眼鏡大直驗光所,104,臺北市中山區北安路580號(1樓),0285-093-262
110,得恩堂眼鏡林森北路驗光所,104,臺北市中山區林森北路371號2樓,02-25629390
111,大陸眼鏡龍江驗光所,104,臺北市中山區龍江路287號1樓,02-25055865
112,誼銨驗光所,104,臺北市中山區民權東路3段70號(2樓),02-25007570
113,洞見驗光所,104,臺北市中山區錦州街296號1樓,02-25098006
114,仁愛中山龍江驗光所,104,臺北市中山區龍江路264號1樓,02-25178690
115,恩戴適美麗華驗光所,104,臺北市中山區敬業三路20號地下1層(櫃位:0120800),0285-020-083
116,台灣睛姿誠品南西驗光所,104,臺北市中山區南京西路14號3樓（櫃位編號：L307）,02-25222062
117,佰宏視光驗光所,105,臺北市松山區南京東路五段66巷7號,027-661-122
118,敦北新明驗光所,105,臺北市松山區敦化北路155巷9號,027-131-113
119,黎振榕驗光所,105,臺北市松山區南京東路五段71號,027-530-109
120,富雄眼鏡驗光所,105,臺北市松山區民生東路五段25號,027-633-016
121,優舒視眼鏡驗光所,105,臺北市松山區民生東路五段199號,027-632-088
122,振光驗光所,105,臺北市松山區南京東路五段52號,027-676-899
123,明視域驗光所,105,臺北市松山區三民路3巷23號,02-37653275
124,輕鬆驗光所,105,臺北市松山區民生東路五段246號,02-27488542
125,元大驗光所,105,臺北市松山區光復北路42號,025-780-515
126,得恩堂眼鏡民生驗光所,105,臺北市松山區民生東路五段127號,027-657-315
127,大陸眼鏡民東驗光所,105,臺北市松山區民生東路五段118號,027-697-689
128,光明分子小巨蛋驗光所,105,臺北市松山區南京東路四段17號、17之1號,02-27182166
129,捷麗驗光所,105,臺北市松山區三民路150號,02-2763-8781
130,寶島南京東興驗光所,105,臺北市松山區南京東路五段271號,027-629-941
131,寶島松山驗光所,105,臺北市松山區八德路四段713號,02-27645396
132,保明驗光所,105,臺北市松山區民生東路五段70號,027-680-087
133,耀眼驗光所,105,臺北市松山區民生東路五段13號,02-27678799
134,博愛驗光所,105,臺北市松山區八德路三段167號,02-25798085
135,年青人松山驗光所,105,臺北市松山區八德路3段131號1樓,025-774-310
136,新創視驗光所,105,臺北市松山區三民路113巷1號,02-27531018
137,想像驗光所,105,臺北市松山區八德路三段219號,025-774-063
138,中崙驗光所,105,臺北市松山區延吉街6號,025-788-881
139,小林眼鏡南京驗光所,105,臺北市松山區南京東路5段265號,0920-100-459
140,寶島民生東驗光所,105,臺北市松山區民生東路5段119之1號1樓,02-27649758
141,展新驗光所,105,臺北市松山區延吉街27號1樓,027-836-298
142,饒河眼鏡驗光所,105,臺北市松山區塔悠路39號1樓,027-567-979
143,皇家八德驗光所,105,臺北市松山區八德路3段83號(1樓),02-25703566
144,風格眼鏡驗光所,105,臺北市松山區延吉街61號1樓,02-2579-0285
145,小雅驗光所,105,臺北市松山區南京東路5段39號(1樓),027-640-530
146,寶島民生富錦驗光所,105,臺北市松山區民生東路4段66號1樓,066-175-010
147,名人驗光所,105,臺北市松山區民生東路3段113巷12之1號(1樓),025-451-311
148,恩瑞亞太驗光所,105,臺北市松山區民生東路5段182號(1樓),027-666-268
149,恩戴適微風南京驗光所,105,臺北市松山區南京東路3段337號地下一層(B1-08櫃位),027-151-508
150,寶島八德驗光所,105,臺北市松山區八德路3段85號(1樓),02-25787119
151,艾比驗光所,105,臺北市松山區民權東路3段106巷12號1樓,02-8712-1792
152,得恩堂眼鏡八德驗光所,105,臺北市松山區八德路3段121之1號1樓,02-25780261
153,2020EYEhaus微風驗光所,105,臺北市松山區復興南路1段39號(2樓),02-87725582
154,小林眼鏡八德驗光所,105,臺北市松山區八德路3段183號1樓,025-784-848
155,大學眼鏡北市新南驗光所,106,臺北市大安區新生南路3段54巷2號地下一層,023-638-055
156,大昌驗光所,106,臺北市大安區延吉街116號,027-212-068
157,雅配驗光所,106,臺北市大安區仁愛路4段228之1號,02-23253378
158,森石驗光所,106,臺北市大安區敦化南路一段177巷30號、32號,002-721-273
159,嘉德驗光所,106,臺北市大安區新生南路三段6號,02-23628368
160,麗明驗光所,106,臺北市大安區敦化南路1段233巷64號,02 27724909
161,歐寶視驗光所,106,臺北市大安區忠孝東路4段15號11樓之6,0988-037-057
162,仁愛師大驗光所,106,臺北市大安區師大路67號1樓,02-23658989
163,大陸眼鏡延吉驗光所,106,臺北市大安區延吉街135之1號,02-87721385
164,大陸眼鏡大安驗光所,106,臺北市大安區大安路1段241號,027-057-100
165,正章驗光所,106,臺北市大安區羅斯福路3段259號,02-23623003
166,楷模驗光所,106,臺北市大安區基隆路2段122號,027-381-399
167,光明分子敦南驗光所,106,臺北市大安區敦化南路1段224號、228號,02-27527300
168,向陽驗光所,106,臺北市大安區和平東路二段181號,023-252-610
169,恩戴適忠孝崇光驗光所,106,臺北市大安區忠孝東路4段45號(B1 OWNDAYS),02-27751178
170,明生驗光所,106,臺北市大安區和平東路三段254號,027-324-626
171,楷模視光驗光所,106,臺北市大安區復興南路二段151巷49號,027-087-700
172,保視力永康驗光所,106,臺北市大安區永康街12之6號,02-33931363
173,小林眼鏡驗光所,106,臺北市大安區大安路1段210號,027-052-348
174,大安四季驗光所,106,臺北市大安區大安路1段91號,027-811-100
175,仁愛四季驗光所,106,臺北市大安區仁愛路4段443號1樓,027-771-858
176,承恩驗光所,106,臺北市大安區信義路4段265巷37號,027-069-396
177,神采驗光所,106,臺北市大安區新生南路3段58號,02-23627513
178,中天建國二驗光所,106,臺北市大安區信義路三段112號,027-069-199
179,寶島延吉驗光所,106,臺北市大安區延吉街110之1號,02 27730130
180,恩戴適忠孝敦化驗光所,106,臺北市大安區忠孝東路4段205巷20號(實際營業地址：1樓),02-23288018
181,中天建國花市驗光所,106,臺北市大安區建國南路1段276號,02-27540754
182,眾鑫驗光所,106,臺北市大安區新生南路3段108號2樓,2369-8855
183,瑩光驗光所,106,臺北市大安區光復南路390之3號,02-27083458
184,超明視光驗光所,106,臺北市大安區四維路170巷41號,02-27542868
185,星星視光驗光所,106,臺北市大安區信義路3段114號,02-27080809
186,保健視驗光所,106,臺北市大安區大安路1段51巷23號,02-87719489
187,大家驗光所,106,臺北市大安區瑞安街85之1號,02-27041071
188,中天六張犁驗光所,106,臺北市大安區和平東路3段125號,02-23770191
189,永三忠孝驗光所,106,臺北市大安區敦化南路1段161巷13號,0902-018-365
190,寶島東門驗光所,106,臺北市大安區金山南路2段4號,023-929-432
191,中天忠孝一驗光所,106,臺北市大安區忠孝東路3段201號,027-725-531
192,和平驗光所,106,臺北市大安區和平東路2段259號,02-27095535
193,寶島和平東驗光所,106,臺北市大安區和平東路2段225號,027-045-668
194,視信驗光所,106,臺北市大安區通化街115號,027-388-313
195,年青人大安驗光所,106,臺北市大安區大安路1段31巷2號,02-27764740
196,永康四季驗光所,106,臺北市大安區金山南路2段31巷39號1樓,023-217-333
197,嘉誠眼鏡驗光所,106,臺北市大安區師大路89號,023-627-311
198,佩爾驗光所,106,臺北市大安區大安路一段118號1樓,027-762-447
199,寶島古亭驗光所,106,臺北市大安區羅斯福路3段13號,023-630-016
200,得意驗光所,106,臺北市大安區復興南路2段195號1樓,027-050-935
201,栗目堂驗光所,106,臺北市大安區延吉街157之4號1樓,02-27762391
202,一流視覺驗光所,106,臺北市大安區永康街2巷2之1號(1樓),023-973-918
203,米蘭眼鏡東門驗光所,106,臺北市大安區信義路2段120號1樓,066-178-251
204,寶島敦化南驗光所,106,臺北市大安區敦化南路2段273號1樓,02-27363505
205,寶島忠孝正義驗光所,106,臺北市大安區忠孝東路3段198號1樓,027-211-909
206,復興金橘驗光所,106,臺北市大安區復興南路1段93號(1樓),(02)2731-5779
207,米蘭眼鏡大安驗光所,106,臺北市大安區大安路1段88號(1樓),027-414-291
208,正德驗光所,106,臺北市大安區延吉街159之2號(1樓),027-315-021
209,大學眼鏡北市忠孝驗光所,106,臺北市大安區忠孝東路4段178號2樓,027-407-890
210,光鈦驗光所,106,臺北市大安區延吉街153之6號1樓,0277-522-952
211,明昕驗光所,106,臺北市大安區光復南路568號1樓,8789-3896
212,台灣睛姿忠孝復興驗光所,106,臺北市大安區忠孝東路3段300號(6樓),087-726-335
213,靈魂之窗大安驗光所,106,臺北市大安區信義路3段122之1號,02-27013112
214,伊是師大驗光所,106,臺北市大安區師大路75號1樓,023-636-088
215,倉庫驗光所,106,臺北市大安區敦化南路一段187巷77號(1樓),087-721-600
216,正視光學驗光所,106,臺北市大安區永康街75巷16號1樓,023-510-058
217,寶島師大驗光所,106,臺北市大安區師大路103號1樓,023-627-380
218,正雄大安站驗光所,106,臺北市大安區基隆路2段207號1樓,025-560-123
219,豪雅驗光所,106,臺北市大安區復興南路2段151巷20號,02-2702-8880
220,中天復興驗光所,106,臺北市大安區復興南路2段184號(1樓),(02)2755-5460
221,寶島信義大安驗光所,106,臺北市大安區信義路4段38號1樓,02-66175898
222,寶島通化驗光所,106,臺北市大安區通化街23之1號1樓,02-2736-5908
223,杭廷頓驗光所,106,臺北市大安區敦化南路1段187巷60號1樓,025-070-270
224,諾貝爾敦南驗光所,106,臺北市大安區敦化南路1段222號(1樓),02-27314298
225,台灣睛姿忠孝敦化驗光所,106,臺北市大安區忠孝東路4段153號1樓,02-87714358
226,劍橋驗光所,106,臺北市大安區復興南路1段261號(1樓),02-2702-7938
227,小林眼鏡通化驗光所,106,臺北市大安區通化街118號1樓,02-27359886
228,艾比師大驗光所,106,臺北市大安區羅斯福路3段191號3樓,02-23113290
229,得恩堂眼鏡敦南驗光所,106,臺北市大安區敦化南路1段189號(1樓),02-27710090
230,克拉戲客敦南驗光所,106,臺北市大安區忠孝東路4段175號(1樓),02--27313738
231,澄光驗光所,106,臺北市大安區大安路1段157巷1之2號(1樓),0912-006-256
232,歐華驗光所,106,臺北市大安區羅斯福路3段187號(1樓),0910-168-810
233,眼鏡市場崇光忠孝驗光所,106,臺北市大安區忠孝東路4段45號(7樓),02-87730035
234,恆源東門驗光所,106,臺北市大安區金山南路2段11號(1樓),023-581-939
235,台灣睛姿遠企驗光所,106,臺北市大安區敦化南路二段203號地下一層(櫃位編號：B105),2732-7390
236,恩戴適永康驗光所,106,臺北市大安區永康街10之3號1樓,023-432-016
237,年青人通化驗光所,106,臺北市大安區通化街55號2樓,02-27849310
238,禾米驗光所,108,臺北市萬華區萬大路327號,023-033-698
239,寶島中華驗光所,108,臺北市萬華區中華路2段422號1樓,02-23038047
240,樂視驗光所,108,臺北市萬華區和平西路三段109巷1號,0928-128-002
241,新明驗光所,108,臺北市萬華區中華路一段76巷29號,02-23714010
242,華明驗光所,108,臺北市萬華區康定路272號,02-23068471
243,萬昌驗光所,108,臺北市萬華區廣州街140號,02-23080394
244,年青人西門驗光所,108,臺北市萬華區西寧南路131號(實際營業地址：2樓),02-23894122
245,寶興驗光所,108,臺北市萬華區寶興街66號,02-23017128
246,寶島西園驗光所,108,臺北市萬華區西園路1段214之3號,02-23041900
247,新視界驗光所,108,臺北市萬華區西園路二段232號,02-23375113
248,鴻福驗光所,108,臺北市萬華區萬大路414號,0223-015-999
249,永興驗光所,108,臺北市萬華區西園路二段164號,02-2302-7022
250,中天萬大驗光所,108,臺北市萬華區萬大路219號,02-23093957
251,雪龍驗光所,108,臺北市萬華區漢中街117號2樓,023-316-818
252,小林眼鏡西門町驗光所,108,臺北市萬華區西寧南路118號,023-818-139
253,名匠堂驗光所,108,臺北市萬華區寶興街77號(1樓),0223-093-757
254,萬華驗光所,108,臺北市萬華區廣州街32號1樓,02-2336-4949
255,三光眼鏡驗光所,108,臺北市萬華區康定路274號(1樓),02-23068400
256,台灣睛姿誠品武昌驗光所,108,臺北市萬華區武昌街2段77號(3樓),2381-9153
257,華新驗光所,108,臺北市萬華區雙和街110號1樓、112號1樓,023-050-577
258,恩戴適西門漢中驗光所,108,臺北市萬華區漢中街110號(1樓),02-23832308
259,鴻福二驗光所,108,臺北市萬華區萬大路170號1樓,02-23016699
260,士樂摩誠品西門驗光所,108,臺北市萬華區峨眉街52號(1樓L116+L117+L118),02-66178507
261,克拉戲客股份有限公司誠品西門驗光所,108,臺北市萬華區峨眉街52號(3樓L305+L306+L307),02-23719671
262,配目鏡驗光所,108,臺北市萬華區東園街123號1樓,0910-921-395
263,銳視驗光所,108,臺北市萬華區中華路2段416巷60號(1樓),02-23883697
264,寶島萬大驗光所,108,臺北市萬華區萬大路429號1樓,02-23392858
265,酷視西門驗光所,108,臺北市萬華區昆明街102號2樓,02-2311-8843
266,香港眼視光驗光所,108,臺北市萬華區和平西路3段197號1樓,023-067-029
267,松山全家驗光所,110,臺北市信義區松山路558號,027-283-329
268,盈輝松山驗光所,110,臺北市信義區松山路484之7號(1樓夾層),027-264-386
269,得恩堂眼鏡信義驗光所,110,臺北市信義區光復南路465之1號,02-27589895
270,得恩堂眼鏡松山驗光所,110,臺北市信義區忠孝東路5段491號,087-855-410
271,仟理眼驗光所,110,臺北市信義區林口街60號1樓,02-27270622
272,必久戴驗光所,110,臺北市信義區忠孝東路5段242號,027-584-000
273,立信驗光所,110,臺北市信義區莊敬路444號,027-207-668
274,上配驗光所,110,臺北市信義區永吉路378號,027-688-780
275,忠孝驗光所,110,臺北市信義區忠孝東路五段426號,02-23450647
276,國泰驗光所,110,臺北市信義區虎林街61之8號,027-664-443
277,松明驗光所,110,臺北市信義區松山路479號,02-27277498
278,舒視驗光所,110,臺北市信義區莊敬路402號,027-222-834
279,溥儀蔡司驗光所,110,臺北市信義區松智路17號(1樓),02-27233228
280,寰宇驗光所,110,臺北市信義區松仁路273號,027-207-225
281,林毅青驗光所,110,臺北市信義區吳興街118巷25弄15號(實際營業地址:1樓),027-323-515
282,光榮驗光所,110,臺北市信義區松德路105號,02-27277996
283,門薩驗光所,110,臺北市信義區莊敬路419號,02-27200272
284,台灣睛姿松山驗光所,110,臺北市信義區松山路11號(實際營業地址:2樓),02-23279999
285,順明驗光所,110,臺北市信義區莊敬路222號,027-228-602
286,蔡司驗光所,110,臺北市信義區松仁路58號(實際營業地址:106櫃號),087-860-180
287,永春驗光所,110,臺北市信義區松山路203號、205號及永吉路428號、430號(實際營業地址：1樓),02-27629232
288,保視力忠孝驗光所,110,臺北市信義區忠孝東路5段273號,027-620-069
289,寶島忠孝永春驗光所,110,臺北市信義區忠孝東路5段440號,027-222-940
290,鴻源驗光所,110,臺北市信義區松山路202號,027-568-162
291,上林驗光所,110,臺北市信義區忠孝東路5段250號,023-451-792
292,小林眼鏡松德驗光所,110,臺北市信義區松德路53號(實際營業地址:1樓),027-598-169
293,恩戴適新光信義驗光所,110,臺北市信義區松壽路11號(B1- OWNDAYS),027-239-118
294,盈輝莊敬驗光所,110,臺北市信義區莊敬路383號,02-2729-1188
295,明遠視國驗光所,110,臺北市信義區虎林街81號,027-560-779
296,登寶驗光所,110,臺北市信義區松山路627號1樓,027-270-471
297,寶島永吉驗光所,110,臺北市信義區永吉路323號1樓、325號1樓,027-660-778
298,寶島福德驗光所,110,臺北市信義區福德街1號1樓,02-27281848
299,2020EYEhaus台北101驗光所,110,臺北市信義區市府路45號2樓(L2.29),02-81018611
300,JEpoque寶麗廣塲驗光所,110,臺北市信義區松仁路28號3樓(303號櫃),02-87806188
301,寶島莊敬路驗光所,110,臺北市信義區莊敬路313號1樓、315號1樓,02-27222418
302,鏡匠眼鏡莊敬驗光所,110,臺北市信義區莊敬路458號1樓,02-66176118
303,台灣睛姿微風南山驗光所,110,臺北市信義區松智路17號(3樓JINS),02-27220223
304,眼鏡市場統一百貨台北驗光所,110,臺北市信義區忠孝東路5段8號(5樓櫃號560716),027-220-775
305,寶島光復南驗光所,110,臺北市信義區光復南路479號(1樓),02-66130693
306,眼鏡市場遠東信義驗光所,110,臺北市信義區松仁路58號(地下2樓),02-87862620
307,8架子驗光所,110,臺北市信義區松仁路243號1樓,02-27208838
308,JEpoque遠百信義驗光所,110,臺北市信義區松仁路58號(2樓202號櫃位),02-87806180
309,克拉戲客信義A11驗光所,110,臺北市信義區松壽路11號(地下1層),(02)8786-9740
310,眼鏡市場微風南山驗光所,110,臺北市信義區松智路17號(2樓),02-27220319
311,2020EYEhaus新光A9驗光所,110,臺北市信義區松壽路9號(2樓),027-253-811
312,士樂摩微風南山驗光所,110,臺北市信義區松智路17號(3樓),02-66173320
313,2020EYEhaus 新光A4驗光所,110,臺北市信義區松高路19號(3樓),0913-200-530
314,得恩堂眼鏡莊敬驗光所,110,臺北市信義區莊敬路340號(1樓),(02)2758-1625
315,克拉戲客松菸驗光所,110,臺北市信義區菸廠路88號2樓,066-039-052
316,恩戴適吸引力驗光所,110,臺北市信義區松壽路12號1樓(02+03),02-7736-1880
317,橘子樹驗光所,110,臺北市信義區松山路304號(1樓),025-289-449
318,台灣睛姿信義A8驗光所,110,臺北市信義區松高路12號(地下1層),(02)2722-0833
319,台灣睛姿統一時代驗光所,110,臺北市信義區忠孝東路5段8號(2樓),2725-3353
320,小林眼鏡廣慈福德驗光所,110,臺北市信義區福德街82號1樓,027-281-858
321,台灣睛姿大巨蛋驗光所,110,臺北市信義區光復南路105號1樓,02-27615890
322,全家莊敬驗光所,110,臺北市信義區莊敬路446號,027-298-338
323,強宇驗光所,111,臺北市士林區天母東路8巷27之2號,02-28712138
324,恩戴適天母崇光驗光所,111,臺北市士林區中山北路六段77號(2樓),02-28348890
325,俊達驗光所,111,臺北市士林區中山北路6段472號(1樓),02-28367980
326,年青人士林驗光所,111,臺北市士林區文林路119號(1樓),02-28836733
327,張氏驗光所,111,臺北市士林區文林路146號,028-813-415
328,國賓驗光所,111,臺北市士林區文林路334號(實際使用:1樓),028-816-711
329,宜銨驗光所,111,臺北市士林區忠誠路二段120號,028-711-186
330,和明驗光所,111,臺北市士林區福港街240號,02-28816006
331,中天芝山驗光所,111,臺北市士林區德行西路54號,2834-8578
332,寶島劍潭驗光所,111,臺北市士林區承德路四段124號,02-66176954
333,陽明驗光所,111,臺北市士林區德行東路87號,02-28363377
334,國昌驗光所,111,臺北市士林區文林路207號,028-834-308
335,天文台驗光所,111,臺北市士林區延平北路六段72號(實際使用:1樓),02-28129513
336,聯光驗光所,111,臺北市士林區大西路5號,02-28816606
337,立國驗光所,111,臺北市士林區文林路193號,028-821-681
338,鷗博驗光所,111,臺北市士林區劍潭路56號1樓,02-28835317
339,精采驗光所,111,臺北市士林區德行東路199號,0932-367-668
340,民視驗光所,111,臺北市士林區社正路55號,02-28123908
341,上群驗光所,111,臺北市士林區大南路316號1樓,028-803-325
342,台灣睛姿大葉高島屋驗光所,111,臺北市士林區忠誠路二段55號1樓,02-28340403
343,聯華驗光所,111,臺北市士林區天母北路7號1樓,02-28748218
344,岱山驗光所,111,臺北市士林區文林路414號1樓,02-28819235
345,日新驗光所,111,臺北市士林區文林路112號1樓,028-821-135
346,寶島社子驗光所,111,臺北市士林區延平北路5段296號1樓,02-28120018
347,寶島天母驗光所,111,臺北市士林區天母東路1之3號(1樓),02-28712835
348,大學眼鏡北市士林驗光所,111,臺北市士林區文林路494號(1樓),02-28316925
349,潤屋視光驗光所,111,臺北市士林區華齡街6號1樓,02-88614148
