序號,機構名稱,郵遞區號,地址,電話
123,鑫鑫牙醫診所,112,台北市北投區中和街329號,02 2897 1585
124,晨緹牙醫診所,112,台北市北投區明德路158號,02 2823 3114
125,維格牙醫診所,112,台北市北投區裕民一路40巷23號,?02 2828 0358
126,禾睿牙醫診所,112,台北市北投區西安街一段367號,02 2820 2608
127,天母力康診所,112,台北市北投區明德路365號,02 2821 0866
128,臺北市北投健康管理醫院,112,台北市北投區中和街2號,080 001 5104
129,國泰醫療財團法人內湖國泰診所,114,台北市內湖區瑞光路337號,02 8797 2121
130,陳森豊診所,114,台北市內湖區環山路一段2號,02 2799 0361
131,德文復健科診所,114,台北市內湖區成功路四段36號2樓,02 2794 3684
132,祐生復健科診所,114,台北市內湖區康寧路三段54-11號,02 2634 1998
133,康樂診所,114,台北市內湖區康樂街82號,(02)2630-8800
134,禾馨內湖婦幼診所,114,台北市內湖區民權東路六段42號,?02 5571 3333
135,榮欣骨科診所,114,台北市內湖區內湖路一段617號,02 2627 9155
136,康研診所,114,台北市內湖區瑞光路419號,?02 2657 7257
137,陽光活力診所,114,台北市內湖區瑞光路500號一樓,02 8797 3828
138,葫洲診所,114,台北市內湖區康寧路三段35號,?02 2630 6606
139,哈佛診所,114,台北市大安區基隆路二段172-1號3樓,02 6636 3996
140,恆新復健科診所,114,台北市內湖區瑞光路337號C棟7樓,02 2627 8666
141,紫陽診所,114,台北市內湖區內湖路一段118號3樓,02 2798 8118
142,禾馨民權內科診所,114,台北市內湖區民權東路六段40號,02 8791 9633
143,內湖101健康管理診所,114,台北市內湖區瑞光路337號,02 2658 3399
144,霍普金斯診所,114,台北市信義區忠孝東路五段477-6號,02 2768 0618
145,瑞佛健康管理診所,114,臺北市內湖區民權東路6段8號1、2樓,
146,雅斯翠診所,114,台北市內湖區新湖二路87號1樓,
147,力康復健科診所,114,台北市內湖區內湖路一段358號,02 2658 0866
148,丰采牙醫診所,114,台北市內湖區內湖路二段391號,02 2790 3265
149,似真牙醫診所,114,台北市內湖區洲子街151號6F之1,
150,金陽牙醫診所,114,台北市內湖區康寧路三段174號5樓,?02 2630 7295
151,欣悅牙醫診所,114,台北市內湖區康寧路三段159號,02 2632 0777
152,美立華牙醫診所,114,台北市內湖區內湖路一段27號,?02 2659 0179
153,優聖美牙醫診所,115,台北市南港區福德街373巷31號1樓,02 2654 1175
154,南港復健科診所,115,台北市南港區南港路一段172號,02 2653 5856
155,奕賢骨科外科診所,115,台北市南港區八德路四段776號,02 2783 8192
156,山林診所,116,台北市文山區羅斯福路六段407號2樓,02 2933 2010
157,萬隆力康復健科診所,116,台北市文山區羅斯福路五段127號2樓,?02 8931 9799
158,黃兆宜曙光診所,116,台北市文山區景文街1號3樓,02 2915 9186
159,景美醫院,116,台北市文山區羅斯福路六段280號,02-2933-1010
160,聯恩診所,116,台北市文山區木柵路二段155號,02 2936 7930
