序號,機構名稱,郵遞區號,地址,電話
27,茱麗雅整形美學婦產科診所,104,臺北市中山區南京東路1段2號4樓之2、4樓之3、4樓之4,02-25683086
28,康心美婦診所,104,臺北市中山區農安街14號2樓、雙城街17之4號2樓,025-971-069
29,雙連婦產科小兒科診所,104,臺北市中山區民生西路30號4樓,025-502-381
30,黃建榮婦產科診所,104,臺北市中山區南京東路二段100號11樓、11樓之1、11樓之2、11樓之3、11樓之4及11樓之5,025-679-066
31,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,104,臺北市中山區中山北路二段９２號,0225-433-535
32,台灣基督長老教會馬偕醫療財團法人馬偕兒童醫院,104,臺北市中山區中山北路2段92號,02-25433535
33,四季和安婦幼診所,104,臺北市中山區林森北路452號地下1樓、458號及458號3樓、460號及460號2樓、錦州街23巷3號3樓,02-25677310
34,協和婦女醫院,104,臺北市中山區松江路85巷5號1，2，3，4樓、93巷6號1，2，4樓,0225-072-222
35,送子鳥11診所,104,臺北市中山區樂群二路187號1樓、189號1樓、189號2樓、189號2樓之1,2532-3357
36,生基婦產科診所,104,臺北市中山區長安東路二段108號2樓、2樓之1、2樓之2、2樓之3、2樓之4,02-25181388
37,生泉婦產科診所,104,臺北市中山區民生東路一段30號3、4、5樓,0225-235-566
38,曾婦產科診所,104,臺北市中山區長安東路二段11之1號〈實際營業場所在一樓〉,0225-376-712
39,黃中豪婦產科診所,104,臺北市中山區吉林路１３１號２Ｆ,0225-516-815
40,趙素芳婦產科診所,104,臺北市中山區長安東路二段一七八之六號二樓,0227-512-482
41,木生婦幼診所,104,臺北市中山區長安東路二段90號1-4樓、88號4樓,02-25012312
42,富生婦產科診所,104,臺北市中山區吉林路１５７號,0225-812-285
43,黃大倫婦產科診所,104,臺北市中山區長安東路二段一三一之三號一樓二樓,025-006-032
44,美人魚時尚婦產科診所,105,臺北市松山區南京東路三段331號9樓,027-191-212
45,高國隆婦產科診所,105,臺北市松山區八德路四段257號2樓,02-27630047
46,林聰賢婦產科診所,105,臺北市松山區八德路四段３４５號２Ｆ,0227-625-290
47,瑞麗嘉健康美學慶中診所,105,臺北市松山區南京東路3段259號5樓,025-450-522
48,基督復臨安息日會醫療財團法人臺安醫院,105,"臺北市松山區八德路二段424,426號",0227-718-151
49,長庚醫療財團法人台北長庚紀念醫院,105,臺北市松山區敦化北路199號(暫未開放)、197號(暫未開放)、臺北市松山區敦化北路199巷6號、 臺北市松山區民生東,0227-135-211
50,三軍總醫院松山分院附設民眾診療服務處,105,臺北市松山區健康路１３１號,0227-462-151
51,博仁綜合醫院,105,臺北市松山區光復北路66號、68號地下一層、68號、68號2至7樓、68號2樓之1至7樓之1、68號2樓之2至7樓之2,0225-786-677
52,幸福婦產科診所,106,臺北市大安區忠孝東路4段235號12樓,02-27762222
53,楊鵬生婦產科診所,106,臺北市大安區信義路2段72號2樓,023-568-820
54,禾馨宜蘊婦產科診所,106,臺北市大安區信義路3段149號14樓、14樓之1、15樓、15樓之1,027-065-288
55,禾馨大安婦幼診所,106,臺北市大安區新生南路3段4號2樓,033-652-766
56,聯準診所,106,臺北市大安區和平東路2段265巷62號1樓,
57,禾馨新生婦幼診所,106,臺北市大安區新生南路3段2號1樓、2號2樓、2號3樓,02-23682333
58,忠孝世賓婦產科診所,106,臺北市大安區忠孝東路4段176號4樓,02-2711-6500
59,台灣地區婦幼衛生中心醫療財團法人婦幼保健診所,106,臺北市大安區復興南路1段285號9樓,027-056-156
60,國立臺灣大學醫學院附設醫院癌醫中心分院,106,臺北市大安區基隆路 3段155巷57號,02-23220322
61,中山醫療社團法人中山醫院,106,臺北市大安區仁愛路四段112巷11號、12號、13弄6、8號1樓,02-27081166
62,國泰醫療財團法人國泰綜合醫院,106,臺北市大安區仁愛路四段266巷6號，280號,0227-082-121
63,中心診所醫療財團法人中心綜合醫院,106,臺北市大安區忠孝東路四段７７號,0227-510-221
64,宏恩醫療財團法人宏恩綜合醫院,106,臺北市大安區仁愛路四段71巷1號、仁 愛路四段61號、仁愛路四段91巷16號,0227-713-161
65,秀傳醫院,106,臺北市大安區光復南路116巷1、3、5號1至4樓及地下1樓,027-717-172
66,張少萌婦產科診所,106,臺北市大安區信義路四段１９９巷２號４樓之１之２,0227-000-101
67,陳秀鳳婦產科診所,106,臺北市大安區和平東路二段１９１號２樓,0227-050-661
68,吳坤光婦產科診所,106,臺北市大安區信義路四段５９號,0227-059-320
69,博全婦產科診所,106,臺北市大安區大安路一段18號、16巷1、1-1、3、3-1、5、5-1號2樓,0227-774-437
70,馬大勳婦產科診所,106,臺北市大安區安和路一段１１號２樓－１,0227-527-321
71,張尚哲婦產科診所,106,臺北市大安區忠孝東路四段２１０號４Ｆ,0227-721-222
72,林正宗婦產科診所,106,臺北市大安區和平東路三段100號2樓,0227-337-008
73,李婦產科診所,106,臺北市大安區羅斯福路2段41號8樓之1,023-935-949
74,劉賢平婦產科診所,106,臺北市大安區延吉街１７５號２樓,0227-216-133
75,陳惠章婦產科家庭醫學科診所,106,臺北市大安區羅斯福路三段二六一號二樓,083-695-026
76,滿意婦產科診所,106,臺北市大安區羅斯福路三段二七一號三樓及三樓之一,023-659-191
77,許世賓婦產科診所,106,臺北市大安區和平東路一段169號2、4樓，171號2樓,033-932-211
78,周大中婦產科診所,106,臺北市大安區敦化南路二段四十六號二樓,027-552-757
79,林慧雯婦產科診所,106,臺北市大安區忠孝東路4段210之1號2樓,027-117-111
80,陳瑞鵬婦產科診所,106,臺北市大安區信義路四段１７７號２樓,0227-541-639
81,康婕婦產科診所,106,臺北市大安區光復南路240巷23號2樓,027-036-718
82,金郁婦產科診所,106,臺北市大安區忠孝東路四段177號7樓之4,087-716-117
83,薇娜時尚美學診所,106,臺北市大安區忠孝東路4段53之2號,087-715-328
84,莊國豐婦產科診所,106,臺北市大安區和平東路1段8號2樓,023-688-206
85,愛群婦產科診所,106,臺北市大安區信義路三段155號2樓之1、178號2樓、178號7樓,027-083-011
86,鄢源貴婦產科診所,106,臺北市大安區信義路4段199巷2號5樓之1,02-27556088
87,謝婦產科診所,106,臺北市大安區忠孝東路四段311號3樓之1,027-728-300
88,和平婦產科診所,106,臺北市大安區和平東路1段180號5樓,02-23621113
89,華育婦產科診所,106,臺北市大安區敦化南路二段39號12樓之1,027-099-966
90,愛群兒童成長診所,106,臺北市大安區信義路三段155號1、2樓,055-998-330
91,忠孝安媞婦產科診所,106,臺北市大安區忠孝東路4段59號7樓之4,02-27114998
92,國立臺灣大學醫學院附設醫院北護分院,108,"臺北市萬華區康定路３７號、臺北市萬華區內江街87號、臺北市萬華區內江街87號、臺北市萬華區內江街89號 (文教?,0223717101""",國立臺灣大學醫學院附設醫院北護分院
93,西園醫療社團法人西園醫院,108,臺北市萬華區西園路二段266、268、270、272、276號、185、187、189號,02-23329888
94,財團法人台灣省私立台北仁濟院附設仁濟醫院,108,臺北市萬華區廣州街２００，２４３號,0223-021-131
95,城中瑪麗安婦產科診所,108,臺北市萬華區成都路4號2樓、中華路一段158號(實際開業地址2樓),023-813-500
96,聖約翰婦產科診所,108,臺北市萬華區東園街175號,0223-098-502
97,大元婦產科診所,108,臺北市萬華區西園路二段１４０巷８號,0223-088-830
98,中山婦產科診所,108,臺北市萬華區桂林路１１４號,0223-080-316
99,益生婦產科診所,108,臺北市萬華區萬大路４０６－１號,0223-031-112
100,信義邱婦產科診所,110,臺北市信義區虎林街198號,02-27278275
101,美迪婦產科診所,110,臺北市信義區信義路5段18號2樓,027-011-890
102,彭婦產科診所,110,臺北市信義區永吉路185之4號、185之1號2樓,0227-613-829
103,王知行婦產科診所,110,臺北市信義區永吉路308號,0227-624-962
104,王家瑋婦產科診所,110,臺北市信義區基隆路二段56號、56號地下層、58號、60號、62號,027-586-966
105,臺北醫學大學附設醫院,110,臺北市信義區吳興街２５2號、250號,0227-372-181
106,臺北婦產科診所,110,臺北市信義區松仁路100號14樓之2,027-252-333
107,劉教授婦產科診所,110,臺北市信義區忠孝東路5段236巷32號1樓、236巷30號2樓,02-27588227
108,松仁婦產科診所,110,臺北市信義區松仁路100號14樓之1,025-981-258
109,鄭福山婦產科診所,111,臺北市士林區中山北路六段256號,028-385-428
110,永恆美診所,111,臺北市士林區忠誠路一段58號(實際使用：1樓及地下1、2層),028-313-107
111,佩佩婦幼診所,111,臺北市士林區中山北路六段182號、182號2樓,
112,何英世婦產科診所,111,臺北市士林區文林路４８２號１樓,0228-317-152
113,黃金喜婦產科診所,111,臺北市士林區延平北路五段２０１號,0228-118-236
114,新光醫療財團法人新光吳火獅紀念醫院,111,臺北市士林區文昌路95號及士商路51號、51號2樓、51號3樓、51號4樓、51號5樓、51號6樓、51號7樓、53號、55號、5,0228-332-211
115,盧金成婦產科診所,111,臺北市士林區忠誠路一段１７９號２樓,0228-349-704
116,佳韻婦產科診所,112,臺北市北投區中央南路一段42號2樓,028-923-210
117,張智郁婦產科診所,112,臺北市北投區石牌路二段三三二之二號一樓,0228-740-401
118,蔡賡禧婦產科診所,112,臺北市北投區石牌路一段72號,0228-202-030
119,醫療財團法人辜公亮基金會和信治癌中心醫院,112,臺北市北投區立德路１２５號,02-28970011
120,振興醫療財團法人振興醫院,112,臺北市北投區振興街４５號,0228-264-400
121,臺北榮民總醫院,112,臺北市北投區石牌路二段201號、322號,0228-712-121
122,莊其穆教授婦女醫學診所,112,臺北市北投區天母西路116號1樓及2樓,
123,清田婦產科家醫科診所,112,臺北市北投區中和街二六八號,02-28931323
124,陳德駿婦產科診所,114,臺北市內湖區文德路８號２樓,0227-974-455
125,顏鳳麟婦產科診所,114,臺北市內湖區成功路四段28號2樓,087-929-756
126,三軍總醫院附設民眾診療服務處,114,臺北市內湖區成功路二段325號；臺北市中正區汀州路3段40號,
127,國泰醫療財團法人內湖國泰診所,114,臺北市內湖區瑞光路337號(1、2、3、4樓),02-87972121
128,康寧醫療財團法人康寧醫院,114,臺北市內湖區成功路五段４２０巷２６號,026-345-500
129,中國醫藥大學附設醫院臺北分院,114,臺北市內湖區內湖路二段360號、362號,02-27919696
130,宋小兒科診所,114,臺北市內湖區內湖路二段２５號,0227-999-366
131,鍾兆智婦產科診所,114,臺北市內湖區東湖路６５號１Ｆ，２Ｆ及地下室,0226-333-356
132,麗心診所,114,臺北市內湖區成功路四段2號3樓、6號3樓,02-27944939
133,禾馨內湖婦幼診所,114,臺北市內湖區民權東路六段42號5樓(之1、之2、之3)、6樓(之1、之2、之3),087-921-103
134,禾馨民權婦幼診所,114,臺北市內湖區民權東路六段42號2樓(之1、之2、之3)、3樓(之1、之2、之3)、4樓(之1、之2、之3),055-713-333
135,鴻文婦產科診所,114,臺北市內湖區成功路四段５２號２樓,0227-945-909
136,天慈婦產科診所,115,臺北市南港區同德路３７號１樓,027-855-176
137,劉聖亞診所,115,臺北市南港區興華路８２號１樓,0227-880-713
138,愛文診所,116,臺北市文山區木柵路4段141號1樓及143號1樓,0229-309-998
139,臺北市立萬芳醫院-委託臺北醫學大學辦理,116,臺北市文山區興隆路三段111號,0229-307-930
140,愛文婦產科診所,116,臺北市文山區木柵路4段141號1樓及143號1樓,0229-309-998
141,仁荔健康診所,116,臺北市文山區興隆路一段258號,029-339-986
142,景美蔡登元婦產科診所,116,臺北市文山區興隆路二段１８９號,0229-331-453
143,長欣婦產科診所,116,臺北市文山區興隆路四段六十號一樓,029-367-898
