序號,機構名稱,郵遞區號,地址,電話
73,煥顏診所,104,臺北市中山區新生北路2段33巷9號1樓,0225-812-525
74,中山全美診所,104,臺北市中山區長春路152號(1樓、2樓),(02)25213055
75,皙妍診所,104,臺北市中山區新生北路2段53之3號1樓,02-25410166
76,元鼎診所,104,臺北市中山區長安東路2段184號2樓之1,02-23966600
77,花漾國際美學診所,104,臺北市中山區民權東路2段21號3樓,025-915-777
78,MyHair生髮植鬍診所,104,臺北市中山區松江路276號7樓,(02)2571-8848
79,長安東診所,104,臺北市中山區長安東路2段50之2號1樓,02-25670014
80,銀河星辰醫美診所,104,臺北市中山區南京西路5之1號5樓之1,025-678-938
81,吾霏醫美食驗室診所,104,臺北市中山區中山北路2段2號4樓,02-25626655
82,存奕美學診所,104,臺北市中山區中山北路2段52號3樓、3樓之1、3樓之2,0952-683788
83,欣妍診所,104,臺北市中山區松江路46巷12號1樓,02-25361058
84,新英格蘭診所,104,臺北市中山區松江路396號1樓,025-966-008
85,佳飛雅緻美學診所,104,臺北市中山區中山北路2段39巷18號(1、2樓),0225-682-578
86,南京粹究美學診所,104,臺北市中山區南京東路2段62號10樓,
87,金蘋果美學診所,104,臺北市中山區遼寧街107之2號1樓,0966-370-822
88,晶緻玥禾診所,104,臺北市中山區南京西路1之1號2樓,0225-810-355
89,玉妍美醫美診所,104,臺北市中山區中山北路2段145號(1樓、2樓),02-25210522
90,晨昕診所,104,臺北市中山區復興北路350號3樓,02-25181268
91,大直佳醫美人診所,104,臺北市中山區樂群三路287號1樓,02-85026086
92,生技明生診所,104,臺北市中山區中山北路1段72號2樓、2樓之1及2樓之2,02-25627526
93,台兒中山集英診所,104,臺北市中山區中山北路2段162號4樓及162號4樓之1,025-867-873
94,悅姿醫美診所,104,臺北市中山區林森北路526號(1、2樓),02-25956736
95,宸曜長康診所,104,臺北市中山區建國北路2段66號5樓之1,
96,嵐光美學診所,104,臺北市中山區吉林路16號2樓,
97,達康診所,104,臺北市中山區龍江路298巷21號1樓,02-25011500
98,慕雲美學診所,104,臺北市中山區龍江路106巷1號(1樓)及龍江路108號(1樓)、108號2樓、108號2樓之1,
99,吉林上尚診所,104,臺北市中山區吉林路45號5樓,02-25115458
100,維醫診所,104,臺北市中山區林森北路574號(1樓、2樓、3樓、4樓),02-25997077
101,辰美學診所,104,臺北市中山區伊通街87巷3號(1樓),02-27360515
102,山拾常青診所,104,臺北市中山區南京東路2段76號3樓,02-25675200
103,中山美麗馨診所,104,臺北市中山區錦州街423號1樓,02-25068890
104,恆美學中山診所,104,臺北市中山區南京東路1段46號7樓,02-25432009
105,?御診所,104,臺北市中山區松江路369號5樓,025-060-200
106,亞特斯健康美學診所,104,臺北市中山區民權東路1段67號2樓,02-25996123
107,愛媄診所,104,臺北市中山區南京東路3段90號3樓,02-25078850
108,初日民生診所,104,臺北市中山區民生東路2段163號4樓,0958-870-739
109,沐美璀璨醫美診所,104,臺北市中山區南京東路2段90號7樓,02-25216633
110,九五太承醫美診所,104,臺北市中山區南京東路2段95號3樓,02-25677095
111,簡單美形診所,104,臺北市中山區松江路71號3樓,02-32332608
112,春泉診所,104,臺北市中山區民生東路1段25號2樓,02-25237680
113,若泉診所,104,臺北市中山區長安東路2段63號4樓之2、之3、之4、之5、之6、之7,02-25031499
114,喜安診所,104,臺北市中山區新生北路1段66號3樓,025-222-823
115,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,104,臺北市中山區中山北路二段９２號,0225-433-535
116,長榮海運股份有限公司醫務室,104,臺北市中山區民生東路二段１６６號７樓,0225-001-199
117,德美診所,104,臺北市中山區北安路五九六號一樓,0225-326-618
118,劉雲祥診所,104,臺北市中山區龍江路２４６號,0225-036-802
119,劉宣彥診所,104,臺北市中山區伊通街十七之四號,0225-075-561
120,大直診所,104,臺北市中山區北安路595巷2弄2號(1樓及地下層)、6號1樓,02-25332339
121,晉宏診所,104,臺北市中山區復興北路５１４巷５６號１樓,025-054-727
122,吳振力診所,104,臺北市中山區長春路三０九號,025-095-909
123,敦北諾貝爾診所,104,臺北市中山區長安東路二段189號2樓之2,027-525-581
124,?新診所,104,臺北市中山區建國北路三段42號5樓、6樓,0225-070-723
125,肌優谷診所,104,臺北市中山區樂群二路265巷16號(1、2樓),0936-058-861
126,萌髮診所,104,臺北市中山區南京東路三段21號8樓,025-011-383
127,雅得麗生活診所,104,臺北市中山區中山北路二段33號3樓,02-25239915
128,高固?診所,104,臺北市中山區北安路613號、595巷1號地下一層,25323036-109
129,宏仁診所,104,臺北市中山區長安東路二段17號,025-713-168
130,創健診所,104,臺北市中山區復興北路378號地下1層,02-5556-6789
131,采醫漾麗診所,104,臺北市中山區林森北路556號2樓,025-855-580
132,魅力必緹診所,104,臺北市中山區中山北路三段57號2樓,025-997-797
133,瀚仕診所,104,臺北市中山區松江路369號2樓,025-015-058
134,哲民診所,104,臺北市中山區龍江路356巷24號,025-026-854
135,達特琳醫美診所,104,臺北市中山區南京東路三段195號3樓,02-25469655
136,晴光診所,104,臺北市中山區林森北路556號,02-25853210
137,喜悅健康診所,104,臺北市中山區龍江路152號地下一層、152號地下一層之2,025-040-089
138,好美醫美診所,104,臺北市中山區南京西路5之1號6樓,025-713-868
139,惟?診所,104,臺北市中山區北安路595巷1號地下一層,025-323-036
140,大直佳恩診所,104,臺北市中山區北安路591號1樓及地下層,02-25323301
141,美麗好診所,104,臺北市中山區南京東路一段42號3樓,02-25718678
142,法緹美學時尚診所,104,臺北市中山區林森北路109號(實際營業地址：3樓),025-116-199
143,希望美醫診所,104,臺北市中山區南京西路8號8樓,025-312-210
144,創興診所,104,臺北市中山區復興北路378號地下2樓,2711-9559
145,固?診所,104,臺北市中山區北安路613號、595巷1號地下一層,025-323-036
146,粹究美學診所,104,臺北市中山區 南京東路2段20號2樓,025-363-678
147,上直診所,104,臺北市中山區北安路458巷41弄49號,
148,馨美診所,104,臺北市中山區中山北路二段77之1號2樓,0225-715-000
149,育仁診所,104,臺北市中山區錦州街286號,2503-5626
150,高地植髮家診所,104,臺北市中山區南京東路三段91號2樓,02-25162006
151,永暉診所,104,臺北市中山區林森北路612號3樓、614號3樓,0225-959-602
152,巴黎國際長春診所,104,臺北市中山區民權東路3段78號(實際營業地址:一層、二層),025-010-668
153,南西好萊塢診所,104,臺北市中山區南京東路一段24號3樓,2562-2701
154,由麗美型診所,104,臺北市中山區錦州街296號,025-179-979
155,南西光澤診所,104,臺北市中山區南京東路一段24號7樓,02-25221509
156,醫髮診所,104,臺北市中山區復興南路1段36之9號9樓、36之10號9樓,02-87125979
157,丹朵醫學診所,104,臺北市中山區長春路3巷13、15號,025-635-677
158,美麗晶華診所,104,臺北市中山區中山北路二段81之2號(實際營業樓層:一層、二層、三層),0225-232-313
159,葛萊美診所,104,臺北市中山區南京東路二段26號2樓、3樓、4樓,02-25312532
160,南京愛爾麗診所,104,臺北市中山區南京東路二段100號2樓,02-25238369
161,虎林診所,104,臺北市中山區中山北路2段137巷1號5樓之26,(02)2523-0959
162,名瑿醫美診所,104,臺北市中山區南京東路3段9號2樓,02-2571-2811
163,全人健康診所,104,臺北市中山區中山北路三段38號2樓,02-25993939
164,瑞醫時尚醫美診所,104,臺北市中山區復興北路164號3樓,(02)2719-1799
165,明錦生髮植髮診所,104,臺北市中山區南京東路二路62號7樓,025-111-656
166,晨曦生活診所,104,臺北市中山區松江路131之3號,02-25166991
167,金時診所,104,臺北市中山區敬業二路69巷20號1樓,02-85011980
168,台北佐登微爾醫美診所,104,臺北市中山區民權東路1段48號(1樓、2樓、2樓之1)、50號(1樓),02-25366895
169,晶緻美學診所,104,臺北市中山區南京西路1之1號4樓,025-816-789
170,美麗線時尚診所,104,臺北市中山區南京東路2段76號2樓,02-25675000
171,中美診所,104,臺北市中山區南京東路3段210號6樓,2751-7352
172,瑞新時尚診所,104,臺北市中山區植福路308號9樓,0980-274-326
173,初日診所,104,臺北市中山區民生東路2段163號3樓,(02)2507-5660
174,中山元晨診所,104,臺北市中山區中山北路1段145號(7樓),2567-7001
175,品漾診所,104,臺北市中山區松江路274號6樓、7樓,(02)2568-3106
176,千代田八千代診所,104,臺北市中山區南京西路1號6樓之7之8及7樓之11之12,025-810-303
177,東方八千代診所,104,臺北市中山區南京西路1之1號8樓,02-87718009
178,芙美醫學診所,104,臺北市中山區中山北路3段45號2樓,(02)2585-5627
179,長庚醫療財團法人台北長庚紀念醫院,105,臺北市松山區敦化北路199號(暫未開放)、197號(暫未開放)、臺北市松山區敦化北路199巷6號、 臺北市松山區民生東路三段130巷9號2、3、B1、B2樓、臺北市松山區南京東路3段337號5、6、9、10樓。,0227-135-211
180,博仁綜合醫院,105,臺北市松山區光復北路66號、68號地下一層、68號、68號2至7樓、68號2樓之1至7樓之1、68號2樓之2至7樓之2,0225-786-677
181,交通部民用航空局航空醫務中心,105,臺北市松山區敦化北路405巷123弄10號,0225-456-700
182,王世興醫師診所,105,臺北市松山區八德路四段10號,0227-476-525
183,周玄文診所,105,臺北市松山區民權東路三段１６０巷１９弄６號,0227-130-296
184,余內科診所,105,臺北市松山區八德路四段６４６號,0227-675-640
185,安禾聯合診所,105,臺北市松山區民權東路三段一七八號三樓,027-137-889
186,親親家庭診所,105,臺北市松山區南京東路五段347號,025-283-232
187,美麗優品時尚診所,105,臺北市松山區民生東路四段97巷2弄1號,025-473-030
188,正顏診所,105,臺北市松山區八德路二段410巷12號,2781-9158
189,介壽診所,105,臺北市松山區光復北路226號,02-27120337
190,聯安診所,105,臺北市松山區南京東路4段16號地下二樓,025-702-155
191,永承診所,105,臺北市松山區敦化北路155巷9號地下一層,27182518、27182618、
192,富樂診所,105,臺北市松山區敦化北路167號1樓A區,025-458-706
193,光一診所,105,臺北市松山區延吉街22巷1號1樓,025-785-233
194,景賀醫美診所,105,臺北市松山區光復北路125號1樓,8787-1660
195,景賀診所,105,臺北市松山區民生東路5段85號,087-871-528
196,聯青診所,105,臺北市松山區南京東路4段16號5樓,025-795-155
197,佳家美學診所,105,臺北市松山區復興北路145號3樓,2715-0016
198,臻品絕色診所,105,臺北市松山區興安街157號,2717-1157
199,極光美學診所,105,臺北市松山區南京東路四段25號2樓,2547-5959
200,尚志塾遠絡診所,105,臺北市松山區南京東路四段164號3樓之1,025-771-925
201,髮王植髮診所,105,臺北市松山區慶城街21之3號3樓,2546-8989
202,W頂尖醫美診所,105,臺北市松山區南京東路三段270號4樓,027-752-088
203,欣悅超美診所,105,臺北市松山區復興北路73號3樓,027-711-551
204,妍棠美學診所,105,臺北市松山區敦化北路145巷49號,087-715-597
205,恩緹悠活時尚診所,105,臺北市松山區慶城街24號4樓,
206,吉祥預防醫學診所,105,臺北市松山區南京東路三段303巷6弄9號1樓,
207,依定美時尚診所,105,臺北市松山區八德路3段2號2樓,
208,聯欣診所,105,臺北市松山區南京東路4段16號5樓,02-25703933
209,禾玥醫學診所,105,臺北市松山區南京東路3段269巷6號1樓,0988-863-238
210,麥茵茲美形診所,105,臺北市松山區南京東路5段71號2樓之3、2樓之4及3樓之5,027-160-377
211,恆美學診所,105,臺北市松山區南京東路4段56號2樓,025-776-622
212,嬌妮美診所,105,臺北市松山區南京東路5段3號9樓,027-531-155
213,佳利安診所,105,臺北市松山區南京東路3段305號8樓,027-182-578
214,立健美診所,105,臺北市松山區民權東路3段130號1樓,025-140-268
215,守葳診所,105,臺北市松山區南京東路3段256巷46號1、2樓,027-505-775
216,馥之美診所,105,臺北市松山區慶城街24之1號5樓,02-77091355
217,韓后國際健康醫美診所,105,臺北市松山區復興北路69號10樓,027-116-299
218,微醫未來美學診所,105,臺北市松山區南京東路5段166、168號11樓,027-680-205
219,姿晨健康美學診所,105,臺北市松山區民生東路3段101號2樓、2樓之1及2樓之2,027-121-206
220,悅緹妍美學診所,105,臺北市松山區復興北路143號2樓,02-27188881
221,復北安妞美學診所,105,臺北市松山區民生東路3段101號5樓、5樓之1及5樓之2,02-27188672
222,耀渼麗醫學美容診所,105,臺北市松山區南京東路3段259號4樓,025-461-917
223,蘭瑞診所,105,臺北市松山區敦化南路1段25號3樓,02-25791898
224,南京小岩井診所,105,臺北市松山區南京東路3段303巷8弄6號1樓,02-25450610
225,一森渼診所,105,臺北市松山區光復北路112號2樓,025-771-314
226,知癒診所,105,臺北市松山區延壽街103號1樓,02-87681195
227,長庚醫療財團法人長庚診所,105,臺北市松山區民生東路3段130巷9號4樓,2713-6500#7078
228,國泰醫療財團法人國泰綜合醫院,106,臺北市大安區仁愛路四段266巷6號，280號,0227-082-121
229,國立台灣大學保健中心,106,臺北市大安區羅斯福路四段１號,0223-638-190
230,哈利路亞曾英欽診所,106,臺北市大安區仁愛路3段29號地下室,0227-115-573
231,全家聯合診所,106,臺北市大安區和平東路二段３５３號,0227-067-575
232,沈德昌診所,106,臺北市大安區四維路１８９號１樓,0227-035-300
233,優德診所,106,臺北市大安區延吉街１５３－２號５樓,0227-219-923
234,安法診所,106,臺北市大安區敦化南路二段９７號２７樓,0223-250-505
235,謝林診所,106,臺北市大安區大安路2段21號,0227-066-266
236,仁安診所,106,臺北市大安區和平東路二段一七五巷三十四號一樓,0227-065-995
237,誠品診所,106,臺北市大安區敦化南路一段３１７號,0227-556-012
238,佳音診所,106,臺北市大安區復興南路1段261之3號1樓,02-27054430
239,新長安診所,106,臺北市大安區和平東路三段２２８巷３９號,0223-775-016
240,李唯通診所,106,臺北市大安區安居街十九號,023-773-506
241,安居診所,106,臺北市大安區和平東路3段252號,027-324-000
242,祥光診所,106,臺北市大安區忠孝東路三段八十六號十一樓之一,027-313-379
243,電眼美人診所,106,臺北市大安區忠孝東路三段239號3樓,027-889-600
244,佳醫美人診所,106,臺北市大安區仁愛路四段66號2樓,02-27086333
245,優美診所,106,臺北市大安區新生南路二段2號7樓之5,023-221-719
246,潤弘診所,106,臺北市大安區建國南路二段276號3樓,023-690-211
247,愛爾麗診所,106,臺北市大安區忠孝東路三段305號3樓,027-402-338
248,楊氏診所,106,臺北市大安區光復南路280巷24號 3、4、5樓,027-763-008
249,群維診所,106,臺北市大安區忠孝東路3段88號2樓、2樓之1,027-216-979
250,芙蕾亞時尚診所,106,臺北市大安區復興南路1段70號3樓之1,087-732-823
251,那明珠診所,106,臺北市大安區和平東路3段8號,027-360-589
252,童顏診所,106,臺北市大安區忠孝東路3段251巷4弄6號,027-737-222
253,邱醫師診所,106,臺北市大安區和平東路3段288號,02-27392696
254,陳詩明醫師診所,106,臺北市大安區忠孝東路4段126之3號,027-316-530
255,聖侯診所,106,臺北市大安區樂業街139號,027-350-220
256,晶晏時尚診所,106,臺北市大安區忠孝東路4段67之3號4樓,02-87713068
257,美之約醫美診所,106,臺北市大安區忠孝東路4段60號12樓之2及12樓之3,02-27751770
258,富霖診所,106,臺北市大安區敦化南路2段333、335號4樓,027-392-029
259,敦平診所,106,臺北市大安區敦化南路2段333、335號3樓,027-392-029
260,春暘診所,106,臺北市大安區敦化南路2段46號16樓,027-019-586
261,榮新診所,106,臺北市大安區建國南路2段276號8樓、9樓,023-623-258
262,優活麗診所,106,臺北市大安區復興南路1段259號12樓之1,027-848-658
263,愛美薇診所,106,臺北市大安區信義路4段1號5樓之1,027-049-933
264,旭彤診所,106,臺北市大安區大安路1段101巷10號5樓,027-216-819
265,奧美醫美診所,106,臺北市大安區復興南路一段200號4樓,027-116-168
266,艾萊克時尚診所,106,臺北市大安區忠孝東路四段162號7樓之3,02-27511027
267,灩妮醫美診所,106,臺北市大安區和平東路一段10號3樓,023-638-187
268,靚世紀診所,106,臺北市大安區忠孝東路四段155號3樓,027-785-111
269,光彩時尚診所,106,臺北市大安區忠孝東路四段191號6樓,087-715-150
270,麗式診所,106,臺北市大安區信義路4段251號15樓,(02)2709-2669
271,京品醫美診所,106,臺北市大安區忠孝東路3段249之1號7樓,077-385-089
272,東區時尚美學診所,106,臺北市大安區忠孝東路4段134號9樓,02-27528037
273,全美診所,106,臺北市大安區復興南路1段127號3樓、3樓之1,02-27415528
274,奧拉克診所,106,臺北市大安區忠孝東路四段15號6樓之1,027-789-849
275,名媛芭比時尚醫美診所,106,臺北市大安區信義路4段380號,02-77137886
276,潘健理診所,106,臺北市大安區忠孝東路三段86號8樓,(02)27716278
277,水天使診所,106,臺北市大安區忠孝東路4段218之2號6樓,02-27313312
278,尚凌診所,106,臺北市大安區忠孝東路三段257號3樓、261號2樓,02-27113711
279,陽光美診所,106,臺北市大安區忠孝東路4段312號4樓之4,087-715-333
280,百靈診所,106,臺北市大安區復興南路1段204號5樓之1,02-87719706
281,御美診所,106,臺北市大安區仁愛路4段137號4樓之2,0227-368-115
282,環球診所,106,臺北市大安區信義路二段184號4樓,(02)3393-7178
283,米漾診所,106,臺北市大安區信義路4段25號12樓之2,(02)2755-7508
284,福康診所,106,臺北市大安區忠孝東路三段247之1號3樓,2721-9738
285,毛爵生髮診所,106,臺北市大安區忠孝東路4段220號3樓、218之5號5樓,02-27522722
286,睿醫診所,106,臺北市大安區忠孝東路4段170巷18弄18號2樓之1,027-528-280
287,童話時尚診所,106,臺北市大安區安和路2段20巷8號、10號,0275-558-888
288,君綺診所,106,臺北市大安區忠孝東路4段30號9樓、10樓,027-313-808
289,璞之妍診所,106,臺北市大安區安和路1段21巷5號、敦化南路1段233巷13號,02-27402777
290,尚緹診所,106,臺北市大安區敦化南路二段1號5樓,027-083-699
291,富盈診所,106,臺北市大安區基隆路2段172之1號2樓、2樓之1、2樓之2、2樓之3、3樓、3樓之1、3樓之2、3樓之3、3樓之4,02-66363996
292,安諾診所,106,臺北市大安區忠孝東路4段176之1號6樓,077-115-566
293,韓佳人診所,106,臺北市大安區忠孝東路4段122之1號(實際營業地址：2樓),02-87728992
294,時尚元素診所,106,臺北市大安區基隆路2段164號2樓,0912-573-411
295,衣絜時尚美學診所,106,臺北市大安區仁愛路四段四號2樓,027-018-088
296,愛家自然診所,106,臺北市大安區建國南路1段160號6樓,02-27315127
297,星美妍國際醫美診所,106,臺北市大安區忠孝東路4段120之15號(3樓),02-87720809
298,樂奕診所,106,臺北市大安區大安路1段144巷5號,02-87733339
299,忠孝美麗爾診所,106,臺北市大安區敦化南路1段216號6樓,02-66363516
300,時尚假期醫美診所,106,臺北市大安區復興南路1段222號5樓,02-87735377
301,教主診所,106,臺北市大安區和平東路1段6號6樓、6樓之1,02-23682980
302,蜜絲歐妮診所,106,臺北市大安區忠孝東路4段126之24號(12樓),2771-1116
303,樂芙美形診所,106,臺北市大安區忠孝東路4段166號8樓之1,027-119-885
304,全新大安診所,106,臺北市大安區大安路1段101巷10號4樓,02-27526063
305,采欣醫美診所,106,臺北市大安區忠孝東路4段176號10樓,027-217-876
306,多娜台北植髮診所,106,臺北市大安區信義路三段158號3樓,027-060-616
307,羅丹診所,106,臺北市大安區忠孝東路4段312號12樓、12樓之1、12樓之2、12樓之3、12樓之4,027-318-037
308,再生診所,106,臺北市大安區永康街7巷18號,02-23222735
309,健全醫美診所,106,臺北市大安區信義路三段151號4樓,027-018-018
310,麗波永康國際診所,106,臺北市大安區信義路2段178號(4樓、5樓),02-33933383
311,享艾美時尚診所,106,臺北市大安區忠孝東路4段333號3樓,(02)7751-5320
312,康博診所,106,臺北市大安區復興南路1段227號1樓,02-27216878
313,恆美診所,106,臺北市大安區忠孝東路4段212號5樓,027-716-773
314,巴比侖診所,106,臺北市大安區敦化南路2段5號3樓之2、3樓之3,027-002-611
315,永茂忠孝診所,106,臺北市大安區忠孝東路4段231號6樓之1、6樓之2,02-27716610
316,海亞大健康管理診所,106,臺北市大安區忠孝東路4段230號6樓,027-315-777
317,靚優健康醫學美容診所,106,臺北市大安區忠孝東路4段126之6號（A座6樓）,0928-088-339
318,原綺診所,106,臺北市大安區金山南路2段3號5樓、6樓,02-23943399
319,成長空間診所,106,臺北市大安區敦化南路一段236巷29號,087-723-601
320,元晨診所,106,臺北市大安區忠孝東路四段1號9樓,02-27786008
321,三豐診所,106,臺北市大安區信義路3段23號、23號2樓,02-27080168
322,比鼻八千代診所,106,臺北市大安區復興南路一段200號5樓、5樓之1,02-8773-0011
323,甯寓美學診所,106,臺北市大安區信義路2段198巷5號（1、2樓）,02-23223666
324,聖諦亞健康管理診所,106,臺北市大安區仁愛路四段109號3樓,027-818-886
325,美加仁愛醫美診所,106,臺北市大安區復興南路一段227號4樓,055-886-889
326,賽爾拉雅特時尚診所,106,臺北市大安區仁愛路4段122巷26號(含地下1樓),027-553-899
327,皇珈美學診所,106,臺北市大安區光復南路290巷28號,027-726-700
328,芮禾診所,106,臺北市大安區大安路一段133號5樓,027-212-333
329,女神時尚診所,106,臺北市大安區忠孝東路4段329號7樓之1,02-27526931
330,澤風雅全方位診所,106,臺北市大安區忠孝東路4段176之1號11樓,027-790-173
331,寶泫診所,106,臺北市大安區忠孝東路4段311號2樓之2,02-77298207
332,日本元氣診所,106,臺北市大安區敦化南路2段267號17樓之5,0937-424-577
333,金貞醫學美容診所,106,臺北市大安區市民大道3段198號11樓,
334,膚適美診所,106,臺北市大安區忠孝東路4段76號6樓之4、8樓之4、8樓之3,027-782-883
335,容華診所,106,臺北市大安區敦化南路1段219號5樓,027-751-717
336,藝群忠孝診所,106,臺北市大安區忠孝東路4段128號10樓,02-27510650
337,頂好預防醫學診所,106,臺北市大安區忠孝東路4段59號6樓之3,027-117-668
338,喬雅時尚診所,106,臺北市大安區忠孝東路4段147巷1號10樓,02-27115833
339,風華御髮植髮診所,106,臺北市大安區羅斯福路2段33號4樓,023-938-881
340,喜顏美學診所,106,臺北市大安區敦化南路1段252巷25號1樓,0928-860-286
341,日安健康診所,106,臺北市大安區仁愛路4段33號6樓,027-718-218
342,醫者診所,106,臺北市大安區基隆路2段172之1號4樓、4樓之1、4樓之2、4樓之3、4樓之4,02-27576888
343,初樂極緻美學診所,106,臺北市大安區大安路1段116巷9號1樓,02-87722770
344,首盛診所,106,臺北市大安區大安路1段101巷5號1樓,(02)27751919
345,伊生診所,106,臺北市大安區忠孝東路4段216巷32弄15號(1樓)、20號3樓,(02)27751301
