序號,機構名稱,郵遞區號,地址,電話
26,鄭紹隆整形外科診所,104,臺北市中山區南京東路一段二十四號五樓,025-412-326
27,李久恆整形外科診所,104,臺北市中山區南京東路一段2號6樓,025-318-800
28,微風整形外科診所,104,臺北市中山區復興南路一段52號,027-772-652
29,楊菘宇整形外科診所,104,臺北市中山區中山北路二段2號5樓,025-236-655
30,星光整形外科診所,104,臺北市中山區南京東路一段138號3樓,025-212-710
31,曼都整形外科診所,104,臺北市中山區南京東路2段76號7樓,025-681-122
32,秀仁整形外科診所,104,臺北市中山區民生東路一段29號9樓之1,02-25995529.02-25117883
33,元和雅整形外科診所,104,臺北市中山區松江路125號2樓、2樓之1,02-25000666
34,中山璀璨診所,104,臺北市中山區南京西路1之2號（實際營業地址：五層）,025-719-277
35,萊佳形象美學診所,104,臺北市中山區復興北路48號2樓,027-520-099
36,晶華美醫診所,104,臺北市中山區中山北路2段39巷2之2號2、3、4樓,0225-111-000
37,豐秀整形外科診所,104,臺北市中山區中山北路2段52號2樓,02-25218080
38,璞蘊整形外科診所,104,臺北市中山區南京東路2段76號5樓,025-223-127
39,力安醫學診所,104,臺北市中山區樂群二路267號4樓,085-022-777
40,美朵整形外科診所,104,臺北市中山區松江路123巷7號1樓及地下,0225-811-000
41,莎斐爾整形外科診所,104,臺北市中山區南京東路2段11號7樓,0227-117-090
42,基督復臨安息日會醫療財團法人臺安醫院,105,"臺北市松山區八德路二段424,426號",0227-718-151
43,泛亞皮膚科整形外科診所,105,臺北市松山區復興北路35號4樓,027-529-999
44,長庚醫療財團法人台北長庚紀念醫院,105,臺北市松山區敦化北路199號(暫未開放)、197號(暫未開放)、臺北市松山區敦,0227-135-211
45,美仕媞時尚醫美診所,105,臺北市松山區敦化北路244巷33號1樓,027-187-779
46,安德森整形外科診所,105,臺北市松山區復興北路337號3樓,027-123-373
47,傑尼斯時尚醫美整形外科診所,105,臺北市松山區南京東路五段230號3樓之7、3樓之8,027-681-111
48,佳思優醫美整形診所,105,臺北市松山區敦化北路8號1樓(1、2層),027-095-585
49,健立診所,105,臺北市松山區南京東路4段16、18號1樓(A1室),077-468-189
50,麗得醫美整形外科診所,105,臺北市松山區南京東路5段1號5樓,027-606-101
51,湘豐診所,105,臺北市松山區敦化北路１４１號５樓,027-186-280
52,中山醫療社團法人中山醫院,106,臺北市大安區仁愛路四段112巷11號、12號、13弄6、8號1樓,02-27081166
53,國泰醫療財團法人國泰綜合醫院,106,臺北市大安區仁愛路四段266巷6號，280號,0227-082-121
54,信恩美醫診所,106,臺北市大安區信義路二段７２號４樓,0223-932-388
55,霍天年整形外科診所,106,臺北市大安區忠孝東路四段一九一號六樓之一,087-718-468
56,蔣曉山整形外科診所,106,臺北市大安區敦化南路一段１９２號２樓,087-738-939
57,經典整形外科診所,106,臺北市大安區忠孝東路4段94之5號(6樓),(02)87736600
58,薇妮斯整形外科診所,106,臺北市大安區忠孝東路4段120之12號12樓,027-523-008
59,儷人整形外科診所,106,臺北市大安區忠孝東路四段六十號五樓之一,027-775-317
60,大安春暉診所,106,臺北市大安區大安路一段一八O號二樓,027-001-399
61,貝拉整形外科診所,106,臺北市大安區安和路1段141巷6號 (實際營業地址:1樓),027-099-776
62,知美整形外科診所,106,臺北市大安區忠孝東路4段221號6樓,027-769-306
63,藝林整形外科診所,106,臺北市大安區羅斯福路3段309號4樓之2,02-33653196
64,亞立山大時尚整形診所,106,臺北市大安區忠孝東路4段107號3樓之1,027-529-018
65,安麗整形外科診所,106,臺北市大安區復興南路1段215號6樓,8772-2366
66,實美整形外科診所,106,臺北市大安區信義路四段６３號１樓,0227-542-000
67,蔡博庸整形外科診所,106,臺北市大安區忠孝東路四段231號7樓之1,0227-713-797
68,梁偉中整形外科診所,106,臺北市大安區忠孝東路四段一二四之四號五樓,0227-716-660
69,微整形外科診所,106,臺北市大安區忠孝東路4段2號7樓之8、7樓之9,027-714-088
70,聯合整形外科診所,106,臺北市大安區新生南路二段8號2樓,023-942-333
71,昕彤診所,106,臺北市大安區忠孝東路4段73之3號(4樓),02-27720341
72,諾美整形外科診所,106,臺北市大安區復興南路1段135巷27號2樓之2,027-117-999
73,台北亞緻診所,106,臺北市大安區仁愛路4段2號6樓,027-067-585
74,米洛斯整形外科診所,106,臺北市大安區復興南路1段323號6樓,027-000-164
75,星采整形外科診所,106,臺北市大安區仁愛路4段137號3樓之2,023-253-678
76,嘉仕美整形外科診所,106,臺北市大安區忠孝東路4段230號2樓,02-27310909
77,林仲樞整形外科診所,106,臺北市大安區忠孝東路4段128號3樓,027-727-128
78,嘉仕萌診所,106,臺北市大安區忠孝東路4段230號5樓,02-27315909
79,教主醫美整形外科診所,106,臺北市大安區和平東路一段6號5樓、5樓之1、5樓之2,02-23682000
80,凡登整形外科診所,106,臺北市大安區信義路三段149號4樓、149號4樓之1,027-038-858
81,銘妍診所,106,臺北市大安區忠孝東路四段107號8樓,027-819-123
82,雅丰麗緻診所,106,臺北市大安區忠孝東路4段221號5樓,02-87735308
83,綺色佳診所,106,臺北市大安區敦化南路二段128號地下層,02-27089308
84,微顏整形外科診所,106,臺北市大安區仁愛路四段107號5樓,027-728-887
85,巨星整形外科診所,106,臺北市大安區忠孝東路四段107號5樓之2,027-528-985
86,如一整形外科診所,106,臺北市大安區信義路3段149號10樓,02-27550077
87,願麗醫美診所,106,臺北市大安區仁愛路4段33號2樓之1,027-311-732
88,緻美整形外科診所,106,臺北市大安區仁愛路四段50之3號(2樓),(02)2708-4131
89,安瑟美膚整形外科診所,106,臺北市大安區安和路1段113號2樓之1,077-093-933
90,凡登斐麗診所,106,臺北市大安區信義路3段149號3樓、149號3樓之1,02-27068886
91,韓風時尚整形外科診所,106,臺北市大安區光復南路346巷21號1樓,027-509-393
92,嘉速美整形外科醫美診所,106,臺北市大安區忠孝東路4段130號3樓,02-27529919
93,亞妮詩整形外科診所,106,臺北市大安區忠孝東路4段218之1號13樓,027-118-389
94,佳思優整形醫美診所,106,臺北市大安區新生南路1段153號2樓、2樓之1,0918-633-698
95,璞美整形外科醫美診所,106,臺北市大安區復興南路1段222號6樓,02-27718080
96,國際整形外科診所,106,臺北市大安區忠孝東路4段59號5樓之2、之3,027-786-148
97,陽光燦亮診所,106,臺北市大安區忠孝東路四段166號7樓之3,027-521-413
98,王君瑜整形外科診所,106,臺北市大安區仁愛路4段107號2樓,
99,麗生時尚美學診所,106,臺北市大安區安和路1段21巷17號1樓,025-707-118
100,荻珥整形外科診所,106,臺北市大安區敦化南路1段261號2樓,02-25157337
101,賦真妍整形外科專科診所,106,臺北市大安區忠孝東路4段162號3樓、166號3樓之3,027-711-158
102,群英整形外科診所,106,臺北市大安區信義路4段279號3樓、281號3樓,(02)2702-9880
103,奐采美診所,106,臺北市大安區忠孝東路4段50號5樓,02-87718833
104,沐美診所,106,臺北市大安區仁愛路4段25之1號5樓,029-289-082
105,維格診所,106,臺北市大安區仁愛路4段401號1樓、403號1樓、403號2樓、403號地下1層,02-2371-0805
106,麗舍整形外科診所,106,臺北市大安區基隆路2段172之1號5樓、5樓之1、5樓之2、5樓之3、5樓之4,02-2732-1856
107,向昕美學整形外科診所,106,臺北市大安區忠孝東路4段178號11樓,027-717-810
108,紐約整形外科診所,106,臺北市大安區敦化南路1段219號3樓,02-27726268
109,凡登顱顏診所,106,臺北市大安區信義路3段149號6樓、6樓之1,0988-274-737
110,奈思診所,106,臺北市大安區敦化南路1段216號11樓,027-780-111
111,凡恩絲診所,106,臺北市大安區信義路3段149號7樓之1,
112,芮態診所,106,臺北市大安區市民大道3段206號5樓,02-27760080
113,台北亞緻整形外科診所,106,臺北市大安區仁愛路4段2號5樓,02-2706-7585
114,首爾醫美診所,106,臺北市大安區信義路4段382號5樓,2755-6653
115,雅丰絲漾生髮診所,106,臺北市大安區忠孝東路4段222號4樓,027-110-585
116,和麗診所,106,臺北市大安區和平東路1段121號2樓,02-23582650
117,生生整形外科診所,108,臺北市萬華區成都路96號2樓,0223-319-890
118,君綺時尚診所,108,臺北市萬華區中華路一段90號10樓,02-2388-3333
119,依心唯美整形外科診所,110,臺北市信義區基隆路2段13號2樓、15號2樓,02-2345-6777
120,采醫緻麗整形外科診所,110,臺北市信義區基隆路一段155號3樓之3、3樓之4,027-677-993
121,君綺醫美診所,110,臺北市信義區松智路1號7樓,(02)8789-3168
122,臺北醫學大學附設醫院,110,臺北市信義區吳興街２５2號、250號,0227-372-181
123,徐永康整形外科診所,111,臺北市士林區中山北路七段１５號５樓,02-28753036
124,容禾整形外科診所,111,臺北市士林區承德路4段181號2樓,028-822-889
125,陳建華整形外科診所,111,臺北市士林區天母西路3號3樓之2,2875-3839
126,晶美整形外科診所,111,臺北市士林區文林路343號(實際使用:1、2、3樓),028-832-208
127,新光醫療財團法人新光吳火獅紀念醫院,111,臺北市士林區文昌路95號及士商路51號、51號2樓、51號3樓、51號4樓、51號5,0228-332-211
128,麗心整形外科診所,111,臺北市士林區忠誠路二段64號2樓,8866-3326
129,靚亮診所,112,臺北市北投區明德路312號(實際使用1樓、地下1樓),02-28207888
130,振興醫療財團法人振興醫院,112,臺北市北投區振興街４５號,0228-264-400
131,臺北榮民總醫院,112,臺北市北投區石牌路二段201號、322號,0228-712-121
132,采新整形外科診所,112,臺北市北投區明德路114、116號2樓,028-283-032
133,臺北市北投健康管理醫院,112,臺北市北投區中和街2號,02-28988686
134,醫療財團法人辜公亮基金會和信治癌中心醫院,112,臺北市北投區立德路１２５號,02-28970011
135,雅斯翠診所,114,臺北市內湖區新湖二路87號1樓,02-87911789
136,國泰醫療財團法人內湖國泰診所,114,臺北市內湖區瑞光路337號(1、2、3、4樓),02-87972121
137,三軍總醫院附設民眾診療服務處,114,臺北市內湖區成功路二段325號；臺北市中正區汀州路3段40號,
138,菁英診所,114,臺北市內湖區行忠路58號1、2樓,087-917-515
139,臺北市立萬芳醫院-委託臺北醫學大學辦理,116,臺北市文山區興隆路三段111號,0229-307-930
140,蘇黎世診所,116,臺北市文山區興隆路3段28號(1樓、2樓),0983-817-697
141,景升診所,116,臺北市文山區興隆路二段９３之１號(實際營業事實為1樓及地下1樓）、95巷1,0229-356-632
